nct_id,start_date.x,primary_completion_date.x,study_type.x,brief_title.x,overall_status.x,phase.x,source.x,why_stopped.x,pubmed_links,ctg_links,Abstract,Registry,Total_pubs,country,Has_Results,Number_of_updates,intervention,vaccine_trial_flag
NCT04778033,2/9/2021,4/10/2021,Observational,Semen Analysis Parameters Following Pfizer's COVID-19 Vaccine,Recruiting,NA,Sheba Medical Center,NA,NA,NA,NA,NA,NA,Israel,0,0,Sperm collection,0
NCT04775966,1/15/2021,2/15/2021,Observational,CPAP Observance During the COVID-19 (SARS-CoV-2) Pandemic,Completed,NA,"University Hospital, Montpellier",NA,NA,NA,NA,NA,NA,France,0,1,NA,0
NCT04775784,12/17/2020,9/20/2022,Observational,Determination of COVID-19 Related Virus in Central Nervous System,Recruiting,NA,IRCCS San Raffaele,NA,NA,NA,NA,NA,NA,Italy,0,1,Determination of SARS-CoV2 presence in CNS,0
NCT04775563,2/1/2021,8/30/2021,Observational,COVID-19 Vaccine Hesitancy Among Rheumatic Diseases Patients,Recruiting,NA,"National Institute of Medical Sciences and Nutrition, Salvador Zubiran",NA,NA,NA,NA,NA,NA,Mexico,0,0,COVID-19 vaccine hesitancy scale in rheumatic diseases|COVID-19 vaccine hesitancy associated factors,0
NCT04775407,1/18/2021,3/1/2022,Observational,COVID-19 Serological Testing of Patients With a Mental Disorder From the Catchment Area of the Capital Region of Denmark,Recruiting,NA,Psychiatric Centre Rigshospitalet,NA,NA,NA,NA,NA,NA,Denmark,0,1,blood sampling,0
NCT04775134,1/31/2021,1/31/2022,Observational,Residual SARS-CoV-2 Presence in the Respiratory Tract and Lung Parenchyma (After SARS-CoV-2 Infection or COVID-19),Recruiting,NA,Universitaire Ziekenhuizen Leuven,NA,NA,NA,NA,NA,NA,Belgium,0,1,Lung biopsy,0
NCT04775017,1/1/2021,12/31/2021,Observational,Delirium in Covid-19: Germany-wide Covid-19 Intensive Register,Recruiting,NA,"Charite University, Berlin, Germany",NA,NA,NA,NA,NA,NA,Germany,0,0,NA,0
NCT04772703,11/23/2020,2/28/2021,Observational,DNA Damage in Critically Ill COVID-19 Patients,Recruiting,NA,University Hospital Hradec Kralove,NA,NA,NA,NA,NA,NA,Czechia,0,0,COMET ASSAY,0
NCT04772404,3/7/2021,5/15/2021,Observational,"Repercussion of the COVID-19 Pandemic on Physical Activity, Psychological State and Sleep",Recruiting,NA,Universidad de Granada,NA,NA,NA,NA,NA,NA,Spain,0,1,NA,0
NCT04772833,6/5/2020,12/31/2021,Observational,"Spanish Study to Analyze the Histopathological, Ultrastructural and Microbiological Findings Obtained in Autopsies of Patients Who Died Due to COVID-19",Recruiting,NA,MaimÃ³nides Biomedical Research Institute of CÃ³rdoba,NA,NA,NA,NA,NA,NA,Spain,0,0,Autopsy,0
NCT04771117,5/1/2020,8/1/2020,Observational,Defiances to Face COVID-19 Pandemic in Mexico,Completed,NA,Instituto Mexicano del Seguro Social,NA,NA,NA,NA,NA,NA,Mexico,0,1,Fear of Covid-19 Scale,0
NCT04772586,9/1/2020,3/1/2022,Observational,Sarcopenia and Mechanical Ventilation in Older Patients Admitted Due to COVID-19,Recruiting,NA,Brugmann University Hospital,NA,NA,NA,NA,NA,NA,Belgium,0,0,NA,0
NCT04583982,10/9/2020,12/4/2020,Observational,ImmuneSenseâ„¢ COVID-19 Study,Completed,NA,Adaptive Biotechnologies,NA,NA,NA,NA,NA,NA,United States,0,3,T-Detectâ„¢ SARS-CoV-2 Assay,0
NCT04771052,9/1/2020,8/31/2021,Observational,Minimizing the Effects of COVID-19 Hospitalization With the COVID Rehabilitation Program for the Elderly,Enrolling by invitation,NA,UniversitÃ© de Sherbrooke,NA,NA,NA,NA,NA,NA,Canada,0,1,COVID Rehabilitation Program for the Elderly (CORE),0
NCT04769700,1/1/2021,6/1/2021,Observational,"Post-partum Depression, Breastfeeding Adherence and Fear in COVID-19",Recruiting,NA,Instituto Mexicano del Seguro Social,NA,NA,NA,NA,NA,NA,Mexico,0,0,Edinburgh Postnatal Depression Scale|Breast Feeding Adherence|Fear of Covid-19 Scale,0
NCT04769349,1/29/2021,12/15/2021,Observational,Effectiveness of Supportive Housing on COVID-19 Related Outcomes for People Experiencing Homelessness,Recruiting,NA,University of Southern California,NA,NA,NA,NA,NA,NA,United States,0,0,NA,0
NCT04769245,2/18/2021,4/1/2021,Observational,The Effectiveness of ACB-IP 1.0 Convalescent Plasma in COVID-19 Infection,Recruiting,NA,Acibadem University,NA,NA,NA,NA,NA,NA,Turkey,0,0,NA,0
NCT04768153,7/15/2020,12/31/2022,Observational,Prioritising Prevention of COVID-19 in Persons With Cancer in the French West Indies,Recruiting,NA,University Hospital Center of Martinique,NA,NA,NA,NA,NA,NA,Martinique,0,1,Serology,0
NCT04766983,1/22/2021,1/31/2022,Observational,Incidence of VAP in Patients With Severe COVID-19,Recruiting,NA,"Fondazione IRCCS Ca' Granda, Ospedale Maggiore Policlinico",NA,NA,NA,NA,NA,NA,Italy,0,0,bronchoalveolar lavage,0
NCT04766294,4/25/2020,3/15/2021,Observational,Macrophage Activation Markers in COVID-19 Patients,Completed,NA,Sohag University,NA,NA,NA,NA,NA,NA,Egypt,0,2,NA,0
NCT04764747,11/1/2020,4/25/2021,Observational,Effectiveness of Convalescent Plasma in Hospitalized Patients With COVID-19,Completed,NA,Kufa University,NA,NA,NA,NA,NA,NA,Iraq,0,1,NA,0
NCT04763395,1/29/2021,2/20/2021,Observational,Liver Function Test Abnormalities in COVID-19,Completed,NA,Sohag University,NA,NA,NA,NA,NA,NA,Egypt,0,1,No intervention,0
NCT04765254,2/20/2021,3/20/2021,Observational,COVID-19 Infection in Diabetic Patients,Recruiting,NA,Cairo University,NA,NA,NA,NA,NA,NA,Egypt,0,0,no intervention as it is an observational study,0
NCT04764032,9/2/2020,3/31/2021,Observational,Right Ventricular Dysfunction in Ventilated Patients With COVID-19,Recruiting,NA,University of Glasgow,NA,NA,NA,NA,NA,NA,United Kingdom,0,0,Echocardiography,0
NCT04716907,3/19/2021,3/19/2023,Observational,Thymic Function in Patients With COVID-19,Recruiting,NA,CMC Ambroise ParÃ©,NA,NA,NA,NA,NA,NA,France,0,3,Single-Nucleotide Polymorphisms (SNP) within the TCRA/D region|Blood sample|CT Scan|Bronchial fibroscopy,0
NCT04761107,2/18/2021,2/28/2023,Observational,Impact of COVID-19 on GU Disease,Recruiting,NA,Icahn School of Medicine at Mount Sinai,NA,NA,NA,NA,NA,NA,United States,0,1,NA,0
NCT04760704,2/19/2021,5/31/2023,Observational,Covid-19 Vaccine Response in Elderly Subjects,Recruiting,NA,"University Hospital, Lille",NA,NA,NA,NA,NA,NA,France,0,1,Specific antibody and cellular immune response after anti-SARS-CoV-2 vaccine administration,0
NCT04760990,2/1/2021,12/31/2023,Observational,A Study to Assess the Potential Impact of Disease Modifying Therapies on COVID-19 Outcomes and the Antibody Response Following an Infection With SARS-CoV-2 in Patients With Multiple Sclerosis Within the Swiss Multiple Sclerosis Cohort.,Recruiting,NA,"University Hospital, Basel, Switzerland",NA,NA,NA,NA,NA,NA,Switzerland,0,2,data collection|analysis of blood samples,0
NCT04760184,4/1/2021,10/30/2021,Observational,Impact of COVID-19 After Autologous Hematopoietic Stem Cell Transplantation in Sweden,Recruiting,NA,Uppsala University,NA,NA,NA,NA,NA,NA,Sweden,0,2,Autologous stem cell transplantation,0
NCT04757792,6/6/2020,2/1/2021,Observational,Back to the Traditional: Anti-COX Drugs Can Improve the Outcome of COVID-19 Patients Admitted to ICU,Completed,NA,Benha University,NA,NA,NA,NA,NA,NA,Egypt,0,0,File inquiry,0
NCT04757883,2/2/2021,3/1/2023,Observational,Immunological Follow-up After SARS CoV2 Vaccination in Kidney Transplant Recipients,Recruiting,NA,"University Hospital, Strasbourg, France",NA,NA,NA,NA,NA,NA,France,0,1,Study of the synthesis of antibodies directed against SARS,0
NCT04756674,3/10/2021,10/1/2022,Observational,The Impact of Covid-19 on Skeletal Muscle,Recruiting,NA,University of Nottingham,NA,NA,NA,NA,NA,NA,United Kingdom,0,1,No intervetion will be used,0
NCT04756518,7/6/2020,7/1/2021,Observational,COVID-19 Infection and Machine Learning Using Artificial Intelligence (AI),Recruiting,NA,East Suffolk and North Essex NHS Foundation Trust,NA,NA,NA,NA,NA,NA,United Kingdom,0,0,NA,0
NCT04756479,3/1/2020,6/30/2020,Observational,Mortality Due to COVID-19 in the COVID-AGEBRU Study,Completed,NA,Brugmann University Hospital,NA,NA,NA,NA,NA,NA,Belgium,0,0,NA,0
NCT04756817,2/13/2021,8/30/2021,Observational,Immunogenicity of the BNT162b2 Covid-19 Vaccine in Elderly People Aged 85 and Older in Greece,Recruiting,NA,G.Gennimatas General Hospital,NA,NA,NA,NA,NA,NA,Greece,0,0,NA,0
NCT04756193,4/15/2021,12/31/2022,Observational,Evaluate Long Term Cardiovascular and Pulmonary Complications After COVID-19 With Point of Care Ultrasound,Recruiting,NA,University of Louisville,NA,NA,NA,NA,NA,NA,United States,0,1,"Point of care ultrasound including echocardiography, lung ultrasound, vascular ultrasound",0
NCT04754633,7/1/2020,7/20/2020,Observational,Comparison of Chest CT Findings Related to COVID-19 With RSNA and BSTI Guidelines,Completed,NA,Saglik Bilimleri Universitesi Gazi Yasargil Training and Research Hospital,NA,NA,NA,NA,NA,NA,Turkey,0,0,NA,0
NCT04753346,2/15/2021,1/1/2023,Observational,Comparison of Cardiopulmonary Fitness Level With Normal Values After COVID-19,Recruiting,NA,Ankara University,NA,NA,NA,NA,NA,NA,Turkey,0,1,Physical Activity Level|Anxiety and Depression Assessment|Exercise Capacity|Pulmonary Function Test|Cardiopulmonary Fitness Level,0
NCT04753632,3/9/2021,5/15/2021,Observational,Status of People With Cerebral Palsy and Their Caregivers During COVID-19 Pandemic,Recruiting,NA,Universidad de Granada,NA,NA,NA,NA,NA,NA,Spain,0,2,NA,0
NCT04751734,1/16/2021,12/31/2021,Observational,Impact of Maternal COVID-19 Vaccines on Breast Milk,Enrolling by invitation,NA,"Institute of Agrochemistry and Food Technology, National Research Council",NA,NA,NA,NA,NA,NA,Spain,0,1,Covid vaccines,0
NCT04750330,4/1/2021,3/31/2022,Observational,Mitochondrial DNA and Nuclear SNPs to Predict Severity of COVID-19 Infection,Recruiting,NA,Maastricht University,NA,NA,NA,NA,NA,NA,Belgium|Greece|Italy,0,1,NA,0
NCT04751227,11/22/2020,1/30/2021,Observational,Modafinil for Wakefulness in the Critical Care Units,Completed,NA,King Faisal Specialist Hospital & Research Center,NA,NA,NA,NA,NA,NA,Saudi Arabia,0,0,Modafinil,0
NCT04750369,4/1/2020,3/31/2021,Observational,Enhanced Triage for COVID-19,Recruiting,NA,"University Health Network, Toronto",NA,NA,NA,NA,NA,NA,Canada,0,0,NA,0
NCT04750629,2/8/2021,5/7/2021,Observational,"Clinical Evaluation of a Point-of-Care (POC), COVID-19 Rapid Antigen Test (CoviDxâ„¢)",Completed,NA,Lumos Diagnostics,NA,NA,NA,NA,NA,NA,United States,0,1,POC CoviDxâ„¢ Rapid Antigen Test,0
NCT04750356,1/27/2021,12/31/2024,Observational,"SARS-CoV-2 (COVID-19) Longitudinal Study: Understanding Susceptibility, Transmission and Disease Severity (Legacy Study)",Recruiting,NA,"University College, London",NA,NA,NA,NA,NA,NA,United Kingdom,0,0,NA,0
NCT04748185,1/18/2021,1/30/2023,Observational,Immunogenicity and Safety of Commercially Available Vaccines Against SARS-CoV-2 (COVID-19) in Patients With Hematologic Malignancies,Recruiting,NA,Mayo Clinic,NA,NA,NA,NA,NA,NA,United States,0,0,NA,0
NCT04747769,2/3/2021,10/1/2021,Observational,COVID-19. CT-Scan Modeling in COVID19 Sequelae,Recruiting,NA,Assistance Publique - HÃ´pitaux de Paris,NA,NA,NA,NA,NA,NA,France,0,1,NA,0
NCT04747522,1/22/2021,6/30/2022,Observational,Severe Acute Respiratory Syndrome Corona Virus 2 (SARS-CoV-2) Immune Kidney Transplant Study (COVID-19),Recruiting,NA,Oslo University Hospital,NA,NA,NA,NA,NA,NA,Norway,0,1,SARS-CoV-2 vaccine,0
NCT04746521,3/14/2021,5/14/2021,Observational,Cellular-Mediated Immunity in COVID-19,Completed,NA,"University of Campania ""Luigi Vanvitelli""",NA,NA,NA,NA,NA,NA,Italy,0,2,Multitest 6 color TBNK and BD Lyotubes,0
NCT04746066,3/31/2020,12/31/2030,Observational,Observational Study for Patients With Hemoglobinopathies and Rare Inherited Anemia and Covid 19,"Active, not recruiting",NA,SocietÃ  Italiana Talassemie ed Emoglobinopatie,NA,NA,NA,NA,NA,NA,Italy,0,1,NA,0
NCT04746443,12/8/2020,3/8/2021,Observational,Effect of Covid-19 Affliction on Psychological and Mental Health Among College Going Students: Cross-Sectional Survey,Recruiting,NA,King Khalid University,NA,NA,NA,NA,NA,NA,Saudi Arabia,0,0,NOT APPLICABLE (NA),0
NCT04745923,1/20/2021,2/28/2021,Observational,Physical Activity Level in Patients With Chronic Kidney Disease During COVID-19 Pandemic,Recruiting,NA,Hacettepe University,NA,NA,NA,NA,NA,NA,Turkey,0,0,NA,0
NCT04745377,1/12/2021,8/30/2021,Observational,Responses to COVID-19 Vaccination in Patients With Cancer,Recruiting,NA,Hellenic Cooperative Oncology Group,NA,NA,NA,NA,NA,NA,Greece,0,0,IgG neutralising antibody titers to S1 and S2 proteins of SARS-COV-2 virus,0
NCT04745416,1/1/2020,12/31/2020,Observational,Clinical Characteristics of Patients With Leukemia and COVID-19,Completed,NA,Hospital General de Mexico,NA,NA,NA,NA,NA,NA,Mexico,0,0,NA,0
NCT04742712,10/27/2020,11/1/2021,Observational,A Feasibility Study Using the CoronaCheck Device to Identify Incident Cases of SARS CoV-2 Covid-19,Recruiting,NA,Portsmouth Hospitals NHS Trust,NA,NA,NA,NA,NA,NA,United Kingdom,0,0,CoronaCheck Device,0
NCT04741178,3/20/2020,1/2/2021,Observational,PAtterns and Extension in COVID-19 Related Interstitial Pneumonia: CT Analysis,Recruiting,NA,Morgagni Pierantoni Hospital,NA,NA,NA,NA,NA,NA,Italy,0,1,NA,0
NCT04740658,7/8/2021,6/30/2022,Observational,Organizational Measures to Prevent and Control COVID-19 Infection in Nursing Homes on the Risk of Death of Residents,Recruiting,NA,"University Hospital, Toulouse",NA,NA,NA,NA,NA,NA,France,0,2,No intervention,0
NCT04740125,5/1/2020,7/31/2020,Observational,SURVEY ABOUT STRESS-COVID IN HEALTH CARE WORKERS IN NORTH AFRICA COUNTRY,Completed,NA,"General Administration of Military Health, Tunisia",NA,NA,NA,NA,NA,NA,Tunisia,0,0,NA,0
NCT04740372,11/20/2020,6/30/2021,Observational,"Development of an International COVID-19 Specific Quality of Life Questionnaire, Phase III. The OSLO COVID-19 QLQ",Recruiting,NA,Oslo University Hospital,NA,NA,NA,NA,NA,NA,Norway,0,0,No intervention. Method study. Psychometric testing,0
NCT04739345,12/1/2020,4/1/2021,Observational,New Immune-inflammation Index for Predicting Prognosis of Coronavirus Disease 2019 (COVID- 19) Infection,Recruiting,NA,Ain Shams University,NA,NA,NA,NA,NA,NA,Egypt,0,0,NA,0
NCT04738760,12/1/2020,4/1/2021,Observational,Clinical Outcomes of High Dose Vitamin D Versus Standard Dose in COVID-19 Egyptian Patients,Recruiting,NA,Ain Shams University,NA,NA,NA,NA,NA,NA,Egypt,0,1,NA,0
NCT04738032,8/26/2020,1/7/2021,Observational,Stories for Change: Digital Storytelling Intervention for Diabetes Self-Management in the COVID-19 Pandemic,Completed,NA,Mayo Clinic,NA,NA,NA,NA,NA,NA,United States,0,0,Digital Storytelling Intervention,0
NCT04738695,2/1/2021,3/31/2022,Observational,SARS-CoV-2 Seroprevalence Among Nursing Home Staff and Residents (COVID-19),Recruiting,NA,Sciensano,NA,NA,NA,NA,NA,NA,Belgium,0,1,Point-of-care rapid anti-SARS-CoV-2 antibody test (Orient Gene Biotech) and Dry Blood Spot collection (Euroimmun),0
NCT04738331,2/1/2021,5/20/2022,Observational,Analysing the French COVID-19 Epidemic Using a National SARS-CoV-2 RT-PCR Database,Recruiting,NA,"University Hospital, Montpellier",NA,NA,NA,NA,NA,NA,France,0,1,NA,0
NCT04736732,1/1/2021,9/1/2024,Observational,Institut de Recherche Cliniques de Montreal (IRCM) Post-COVID-19 (IPCO) Research Clinic,Recruiting,NA,Institut de Recherches Cliniques de Montreal,NA,NA,NA,NA,NA,NA,Canada,0,1,Medical follow-up,0
NCT04736901,12/1/2020,4/1/2021,Observational,Effect of Prophylactic and Therapeutic Anticoagulants in Egyptian Patients With COVID-19,Recruiting,NA,Ain Shams University,NA,NA,NA,NA,NA,NA,Egypt,0,1,Enoxaparin|Enoxaparin|Rivaroxaban|Rivaroxaban|Apixaban|Apixaban,0
NCT04736524,1/15/2021,3/31/2022,Observational,Immune Response Following COVID-19 Vaccination,Recruiting,NA,Texas Cardiac Arrhythmia Research Foundation,NA,NA,NA,NA,NA,NA,United States,0,0,Rapid antibody test,0
NCT04736680,3/1/2021,9/1/2021,Observational,Pediatric Virtual Visits as a Strategy for Access to Care During the COVID-19 Pandemic in a Pediatric Hospital,Completed,NA,Hospital General de NiÃ±os Pedro de Elizalde,NA,NA,NA,NA,NA,NA,Argentina,0,1,NA,0
NCT04735757,2/3/2021,1/19/2023,Observational,"Effects of COVID-19 Infection and Critical Illness on Diaphragm Tissue Characteristics and Movement, Visualized With MRI",Recruiting,NA,VU University Medical Center,NA,NA,NA,NA,NA,NA,Netherlands,0,2,Contrast-enhanced MRI|Measurement of respiratory muscle force,0
NCT04735744,3/29/2021,7/17/2022,Observational,Evaluation of Allied Healthcare in Patients Recovering From COVID-19,"Active, not recruiting",NA,Radboud University,NA,NA,NA,NA,NA,NA,Netherlands,0,1,Patients recovering from COVID19 receive usual care by allied health professionals,0
NCT04734678,12/1/2020,3/1/2021,Observational,Comparison of Tocilizumab Versus Tocilizumab/Infliximab in Patients With COVID-19-associated Cytokine Storm Syndrome,Recruiting,NA,Ain Shams University,NA,NA,NA,NA,NA,NA,Egypt,0,0,Infliximab|Tocilizumab,0
NCT04734223,4/1/2020,12/31/2020,Observational,Neuroimaging Findings in Patients With COVID-19,Completed,NA,Saglik Bilimleri Universitesi Gazi Yasargil Training and Research Hospital,NA,NA,NA,NA,NA,NA,Turkey,0,1,Neuroimaging Findings in Patients With COVID-19,0
NCT04733807,1/28/2021,7/31/2021,Observational,Antibodies Response to mRNA Vaccine Against Covid-19,Recruiting,NA,University of Roma La Sapienza,NA,NA,NA,NA,NA,NA,Italy,0,2,BNT162b2 mRNA Covid-19 Vaccine,0
NCT04732858,3/1/2020,8/31/2020,Observational,"Educational Interventions for Surgeons During COVID-19 Pandemic: Cross-sectional, E-survey","Active, not recruiting",NA,Assistance Publique - HÃ´pitaux de Paris,NA,NA,NA,NA,NA,NA,France,0,1,Cross sectional e-Survey on surgeons exposed to any educational intervention,0
NCT04732663,3/4/2021,2/28/2023,Observational,Understanding Exertional Dyspnea and Exercise Intolerance in COVID-19,Recruiting,NA,University of Alberta,NA,NA,NA,NA,NA,NA,Canada,0,1,No Intervention,0
NCT04732702,10/29/2020,1/31/2021,Observational,Effects of Contact Restrictions During the COVID-19 Pandemic on Newborns and Their Parents,Recruiting,NA,University of Cologne,NA,NA,NA,NA,NA,NA,Germany,0,1,no intervention,0
NCT04729374,1/27/2021,12/31/2023,Observational,COVID-19 Vaccine Induced Adaptive Immune Responses,Recruiting,NA,The Affiliated Nanjing Drum Tower Hospital of Nanjing University Medical School,NA,NA,NA,NA,NA,NA,China,0,2,NA,0
NCT04729452,6/1/2020,10/1/2023,Observational,Characterisation of the Immune Response to SARS-CoV-2,Recruiting,NA,Cwm Taf University Health Board (NHS),NA,NA,NA,NA,NA,NA,United Kingdom,0,1,blood test,0
NCT04728880,1/26/2021,3/31/2021,Observational,Remdesivir in Adults With Covid-19: Mansoura University Hospital Experience,Recruiting,NA,Mansoura University,NA,NA,NA,NA,NA,NA,Egypt,0,0,Remdesivir,0
NCT04727762,2/4/2021,3/1/2021,Observational,Use of the Mask and Current Pandemic,Completed,NA,University of Valencia,NA,NA,NA,NA,NA,NA,Spain,0,3,NA,0
NCT04727775,12/1/2020,11/25/2021,Observational,Antiviral Drugs on the Treatment of SARS-CoV-2,Recruiting,NA,Astana Medical University,NA,NA,NA,NA,NA,NA,Kazakhstan,0,2,Favipiravir|Remdesivir,0
NCT04727294,1/22/2021,9/30/2021,Observational,"MGUS, SMM, and MM Patient Experience With Coronavirus 19 (COVID-19) Survey",Recruiting,NA,HealthTree Foundation,NA,NA,NA,NA,NA,NA,United States,0,1,Questionnaire,0
NCT04726865,10/1/2020,12/20/2020,Observational,COVID-19 Pandemic and Medical Students,Completed,NA,University of Jordan,NA,NA,NA,NA,NA,NA,Jordan,0,0,Naser Al-Husban,0
NCT04725097,12/10/2020,6/3/2021,Observational,A Study to Evaluate Rapid Throughput Screening for Human COVID-19 Infection,Terminated,NA,Mayo Clinic,Interim analysis indicated adaptions may be required.,NA,NA,NA,NA,NA,United States|India|Spain|United Kingdom,0,1,NA,0
NCT04725084,7/1/2020,12/15/2020,Observational,Comparison of Non-invasive Oxygenation Strategies in Patients Admitted for Covid-19 Acute Respiratory Distress Syndrome,Completed,NA,Centre Hospitalier Intercommunal de Toulon La Seyne sur Mer,NA,NA,NA,NA,NA,NA,France,0,1,Use of High Flow Nasal Cannula alone|Use of Non-invasive Ventilation|Use of Continuous Positive Airway Pressure,0
NCT04724642,12/28/2020,5/28/2021,Observational,"COVID-19 Vaccine in Patients After Allogeneic HCT, CAR-T Therapy and With Primary Immune Deficiency",Recruiting,NA,Tel-Aviv Sourasky Medical Center,NA,NA,NA,NA,NA,NA,Israel,0,1,NA,0
NCT04724434,12/4/2020,7/17/2021,Observational,Follow-up Study of COVID-19 Patients in the District Konstanz,"Active, not recruiting",NA,Hegau-Bodensee-Klinikum Singen,NA,NA,NA,NA,NA,NA,Germany,0,3,NA,0
NCT04724395,3/31/2021,3/31/2023,Observational,Disability Following Hospitalization in People of Working-age Surviving SARS-CoV-2 Infection - COVID-19,Recruiting,NA,Assistance Publique - HÃ´pitaux de Paris,NA,NA,NA,NA,NA,NA,France,0,1,Hospitalization,0
NCT04723706,3/19/2021,3/1/2022,Observational,Response to SARS-CoV-2 Vaccine in Stem Cell Transplant and Cellular Therapy Patients,Recruiting,NA,Henry Ford Health System,NA,NA,NA,NA,NA,NA,United States,0,2,COVID-19 serology IgG,0
NCT04721444,1/27/2021,8/1/2022,Observational,Optimising Cancer Therapy And Identifying Causes of Pneumonitis USing Artificial Intelligence (COVID-19),Recruiting,NA,Royal Marsden NHS Foundation Trust,NA,NA,NA,NA,NA,NA,United Kingdom,0,2,Machine Learning Classification of recurrence and non-recurrence|Machine Learning Classification of parenchymal lung change cause,0
NCT04718519,6/22/2020,10/11/2020,Observational,Migrant Workers' Responses to the COVID-19 Pandemic,Completed,NA,Yale-NUS College,NA,NA,NA,NA,NA,NA,Singapore,0,2,NA,0
NCT04717024,9/15/2020,12/31/2021,Observational,The Nanowear Wearable Covid-19 Observational and Analysis Trend,Recruiting,NA,Nanowear Inc.,NA,NA,NA,NA,NA,NA,United States,0,0,Observational Study - no intervention,0
NCT04717011,2/28/2021,7/31/2021,Observational,Case Series Study to Detect SARS-CoV-2 in Semen of COVID-19 Patients,Recruiting,NA,Igenomix,NA,NA,NA,NA,NA,NA,Spain,0,2,PCR test,0
NCT04717089,2/10/2020,2/28/2021,Observational,Extended Post Anaesthetic Care in PACU During COVID-19: Multi-perspective Value-based Analysis,Completed,NA,Tuen Mun Hospital,NA,NA,NA,NA,NA,NA,Hong Kong,0,4,overnight intensive recovery / extended post anaesthetic care in PACU,0
NCT04715919,1/15/2021,6/1/2021,Observational,Long Term Outcomes of Coronavirus Disease-19 (COVID-19),Completed,NA,Izmir Dr Suat Seren Chest Diseases and Surgery Education and Research Hospital,NA,NA,NA,NA,NA,NA,Turkey,0,1,Chest Computed Tomography|Pulmonary Function Tests|Six Minutes Walk Test|Quality of Life,0
NCT04716023,8/23/2019,8/22/2021,Observational,Physiology and Structure of the Small Airways in Patients With Chronic Airflow Obstruction or COVID-19,Recruiting,NA,Imperial College London,NA,NA,NA,NA,NA,NA,United Kingdom,0,0,NA,0
NCT04716465,1/19/2021,1/31/2023,Observational,Dysautonomia in Patients Post COVID-19 Infection,Recruiting,NA,Universitair Ziekenhuis Brussel,NA,NA,NA,NA,NA,NA,Belgium,0,1,Dysautonomia,0
NCT04714333,5/6/2020,5/5/2021,Observational,Detection of Covid-19 by Volatile Organic Compounds in Exhaled Breath,Enrolling by invitation,NA,British Columbia Cancer Agency,NA,NA,NA,NA,NA,NA,Canada,0,1,NA,0
NCT04714125,6/19/2020,2/1/2021,Observational,Prognostic Value of Flow-mediated Dilation in Hospitalized COVID-19 Patients,Recruiting,NA,University of Sao Paulo General Hospital,NA,NA,NA,NA,NA,NA,Brazil,0,0,NA,0
NCT04714138,1/5/2021,3/20/2021,Observational,Remote Video Consultation for Quality of Life Assessment in Patients Hospitalised After COVID-19 Infection,Completed,NA,Groupe Hospitalier du Havre,NA,NA,NA,NA,NA,NA,France,0,2,NA,0
NCT04714008,12/1/2020,12/31/2022,Observational,Covid-19 and ONline GAmbling,Recruiting,NA,Nantes University Hospital,NA,NA,NA,NA,NA,NA,France,0,0,NA,0
NCT04714515,2/20/2020,3/30/2020,Observational,Montelukast - a Treatment Choice for COVID-19,Completed,NA,University of Sargodha,NA,NA,NA,NA,NA,NA,China|Pakistan,0,0,Montelukast|Hydroxychloroquine|Ivermectin,0
NCT04713540,1/1/2021,4/1/2021,Observational,Rehabilitation in Intensive Care Unit,Recruiting,NA,Bakirkoy Dr. Sadi Konuk Research and Training Hospital,NA,NA,NA,NA,NA,NA,Turkey,0,1,NA,0
NCT04388813,5/28/2020,10/31/2021,Observational,Predictors of Severe COVID-19 Outcomes,"Active, not recruiting",NA,Verily Life Sciences LLC,NA,NA,NA,NA,NA,NA,United States,0,9,NA,0
NCT04710836,12/3/2020,8/31/2032,Observational,NoRCoRP Assessment Clinic,Recruiting,NA,Nottingham University Hospitals NHS Trust,NA,NA,NA,NA,NA,NA,United Kingdom,0,1,NA,0
NCT04712448,12/30/2020,10/30/2021,Observational,Serum Prevalence of SARS-Cov-2 Antibodies in Pre-pandemic Blood Samples (SPARE),"Active, not recruiting",NA,IRCCS San Raffaele,NA,NA,NA,NA,NA,NA,Italy,0,2,Anti-COVID test,0
NCT04710771,11/23/2020,1/15/2021,Observational,Effect of Prone Positioning in Patients With COVID-19,Completed,NA,Sialkott College of Physical Therapy,NA,NA,NA,NA,NA,NA,Pakistan,0,2,Prone Lying Position|alternate nostril breathing,0
NCT04710329,1/16/2021,1/25/2021,Observational,High-Dose Vitamin C Treatment in Critically Ill COVID-19 Patients,Completed,NA,Sisli Hamidiye Etfal Training and Research Hospital,NA,NA,NA,NA,NA,NA,Turkey,0,4,Ascorbic acid,0
NCT04709744,4/1/2020,12/25/2020,Observational,Impact of Vitamin D Level and Supplement on SLE Patients During COVID-19 Pandemic,Completed,NA,Mansoura University,NA,NA,NA,NA,NA,NA,Egypt,0,1,Vitamin D|ELISA,0
NCT04708912,12/15/2020,3/30/2021,Observational,Nasopharynx Microbiota Component and in Vitro Cytokines Production in Coronavirus Disease (COVID-19),Recruiting,NA,Basaksehir Cam & Sakura Åžehir Hospital,NA,NA,NA,NA,NA,NA,Turkey,0,2,Observation,0
NCT04709003,12/23/2020,6/30/2022,Observational,Covid-19 Vaccine Effectiveness in Healthcare Personnel in Clalit Health Services in Israel (CoVEHPI),Recruiting,NA,Clalit Health Services,NA,NA,NA,NA,NA,NA,Israel,0,0,Serologic test|Respiratory swabs,0
