nct_id,nlm_download_date_description,study_first_submitted_date,results_first_submitted_date,disposition_first_submitted_date,last_update_submitted_date,study_first_submitted_qc_date,study_first_posted_date,study_first_posted_date_type,results_first_submitted_qc_date,results_first_posted_date,results_first_posted_date_type,disposition_first_submitted_qc_date,disposition_first_posted_date,disposition_first_posted_date_type,last_update_submitted_qc_date,last_update_posted_date,last_update_posted_date_type,start_month_year,start_date_type,start_date,verification_month_year,verification_date,completion_month_year,completion_date_type,completion_date,primary_completion_month_year,primary_completion_date_type,primary_completion_date,target_duration,study_type,acronym,baseline_population,brief_title,official_title,overall_status,last_known_status,phase,enrollment,enrollment_type,source,limitations_and_caveats,number_of_arms,number_of_groups,why_stopped,has_expanded_access,expanded_access_type_individual,expanded_access_type_intermediate,expanded_access_type_treatment,has_dmc,is_fda_regulated_drug,is_fda_regulated_device,is_unapproved_device,is_ppsd,is_us_export,biospec_retention,biospec_description,ipd_time_frame,ipd_access_criteria,ipd_url,plan_to_share_ipd,plan_to_share_ipd_description,created_at,updated_at
NCT04327804,"ClinicalTrials.gov processed this data on January 29, 2021",3/26/2020,NA,NA,4/10/2020,3/26/2020,3/31/2020,Actual,NA,NA,NA,NA,NA,NA,4/10/2020,4/14/2020,Actual,25-Mar-20,Actual,3/25/2020,Apr-20,4/30/2020,10-Apr-20,Anticipated,4/10/2020,3-Apr-20,Anticipated,4/3/2020,NA,Observational,NA,,A Longitudinal Study of COVID-19 Positive Patients Testing Nasal Swabs and Collecting Blood Samples for Research,A Longitudinal Study of COVID-19 Positive Patients Testing Nasal Swabs and Collecting Blood Samples for Research,Recruiting,NA,NA,120,Anticipated,UnitedHealth Group,,NA,2,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,Samples Without DNA,"
      Patients will return at the following times to complete the same battery of sample
      collection:

        -  7-9 days after initially testing positive;

        -  14-18 days after initially testing positive;

        -  28-42 days after initially testing positive. Additional visits, during which additional
           samples could be collected may occur after 42 days if agreeable to the participants and
           desired by the study investigators.
    ",2 months,"The data collected due to this study will be extracted from the medical record and stored for additional research analysis to demonstrate equivalence between location in the two nasal swabs. Blood samples will be delivered to PATH and the Mayo Clinic for storage and analysis. Patients may not have access to these samples or the blood features derived from them after sample collection. Data will be shared between the participating clinics, UHG and collaborating partners performing the analysis of the samples and returning results.",NA,Yes,"Four data sources will be recorded for each patient who consents to participate in the study:
Electronic medical record (EMR);
Results of testing from the foam and polyester nasal swab samples;
Results of any blood testing performed on the blood samples;
Responses to a set of standard questions posed to each participant.",2021-02-01T12:33:57Z,2021-02-01T12:33:57Z
NCT04327531,"ClinicalTrials.gov processed this data on January 29, 2021",3/27/2020,NA,NA,6/3/2020,3/27/2020,3/31/2020,Actual,NA,NA,NA,NA,NA,NA,6/3/2020,6/5/2020,Actual,26-Mar-20,Actual,3/26/2020,Jun-20,6/30/2020,28-May-20,Actual,5/28/2020,22-May-20,Actual,5/22/2020,NA,Observational,NA,,"Evaluation of Covid 19 Knowledge Anxiety and Expectation Levels of Turkish Physicians, Survey Study","Evaluation of Covid 19 Knowledge Anxiety and Expectation Levels of Turkish Physicians, Survey Study",Completed,NA,NA,200,Actual,Kanuni Sultan Suleyman Training and Research Hospital,,NA,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,NA,NA,2021-02-01T12:33:59Z,2021-02-01T12:33:59Z
NCT04327180,"ClinicalTrials.gov processed this data on January 29, 2021",3/25/2020,NA,NA,4/2/2020,3/27/2020,3/30/2020,Actual,NA,NA,NA,NA,NA,NA,4/2/2020,4/6/2020,Actual,30-Mar-20,Actual,3/30/2020,Apr-20,4/30/2020,Sep-21,Anticipated,9/30/2021,Sep-21,Anticipated,9/30/2021,NA,Observational,PREDICT,,PREdiction of DIagnosed Covid-19 infecTion in IUC Patients,PCR-COVID-19 Predictors of Positivity in Patients Admitted to ICU for Respiratory Infection: A Prospective Observational Cohort Study,Recruiting,NA,NA,500,Anticipated,"University Hospital, Lille",,NA,1,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,NA,NA,2021-02-01T12:34:03Z,2021-02-01T12:34:03Z
NCT04325919,"ClinicalTrials.gov processed this data on January 29, 2021",3/24/2020,NA,NA,3/26/2020,3/26/2020,3/30/2020,Actual,NA,NA,NA,NA,NA,NA,3/26/2020,3/30/2020,Actual,24-Feb-20,Actual,2/24/2020,Mar-20,3/31/2020,17-Jun-21,Anticipated,6/17/2021,28-Feb-21,Anticipated,2/28/2021,NA,Observational,NA,,Coronavirus Disease 2019 (COVID-19) Study of Hospitalized Patients in Hong Kong,"Comprehensive Clinical, Virological, Microbiological, Immunological and Laboratory Monitoring of Patients Hospitalized With Coronavirus Disease 2019 (COVID-19)",Recruiting,NA,NA,170,Anticipated,Chinese University of Hong Kong,,NA,NA,NA,FALSE,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,Undecided,NA,2021-02-01T12:34:15Z,2021-02-01T12:34:15Z
NCT04326725,"ClinicalTrials.gov processed this data on January 29, 2021",3/26/2020,NA,NA,7/27/2020,3/27/2020,3/30/2020,Actual,NA,NA,NA,NA,NA,NA,7/27/2020,7/28/2020,Actual,20-Mar-20,Actual,3/20/2020,Jul-20,7/31/2020,1-Sep-20,Anticipated,9/1/2020,1-Jul-20,Actual,7/1/2020,NA,Observational,NA,,Proflaxis Using Hydroxychloroquine Plus Vitamins-Zinc During COVID-19 Pandemia,"Proflaxis for Healthcare Professionals Using Hydroxychloroquine Plus Vitamin Combining Vitamins C, D and Zinc During COVID-19 Pandemia: An Observational Study","Active, not recruiting",NA,NA,80,Anticipated,Istinye University,,NA,1,NA,FALSE,NA,NA,NA,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,,NA,NA,NA,NA,NA,2021-02-01T12:34:08Z,2021-02-01T12:34:08Z
NCT04326387,"ClinicalTrials.gov processed this data on January 29, 2021",3/26/2020,NA,NA,5/15/2020,3/27/2020,3/30/2020,Actual,NA,NA,NA,NA,NA,NA,5/15/2020,5/18/2020,Actual,6-Apr-20,Actual,4/6/2020,May-20,5/31/2020,7-Oct-21,Anticipated,10/7/2021,7-Apr-21,Anticipated,4/7/2021,NA,Observational,COVIDx,,Evaluation of Novel Diagnostic Tests for COVID-19,Evaluation of Novel Diagnostic Tests for 2019-nCOV,Recruiting,NA,NA,200,Anticipated,Cambridge University Hospitals NHS Foundation Trust,,NA,1,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,Samples Without DNA,"
      Throat/Nasal Swab, Nasopharyngeal Swab, Endotracheal tube aspirate and whole blood-serum for
      viral-RNA analysis
    ",NA,NA,NA,Undecided,NA,2021-02-01T12:34:11Z,2021-02-01T12:34:11Z
NCT04325646,"ClinicalTrials.gov processed this data on January 29, 2021",3/26/2020,NA,NA,1/25/2021,3/26/2020,3/27/2020,Actual,NA,NA,NA,NA,NA,NA,1/25/2021,1/27/2021,Actual,13-Mar-20,Actual,3/13/2020,Sep-20,9/30/2020,28-Feb-23,Anticipated,2/28/2023,28-Feb-21,Anticipated,2/28/2021,NA,Observational,CORSER,,Sero-epidemiological Study of the SARS-CoV-2 Virus Responsible for COVID-19 in France,Sero-epidemiological Study of the SARS-CoV-2 Virus in France: Constitution of a Collection of Human Biological Samples,Recruiting,NA,NA,2000,Anticipated,Institut Pasteur,,NA,9,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,Samples With DNA,"
      serum, plasma
    ",NA,NA,NA,Undecided,NA,2021-02-01T12:34:17Z,2021-02-01T12:34:17Z
NCT04324736,"ClinicalTrials.gov processed this data on January 29, 2021",3/25/2020,NA,NA,11/3/2020,3/25/2020,3/27/2020,Actual,NA,NA,NA,NA,NA,NA,11/3/2020,11/4/2020,Actual,10-Mar-20,Actual,3/10/2020,Nov-20,11/30/2020,31-Dec-20,Anticipated,12/31/2020,10-Apr-20,Actual,4/10/2020,NA,Observational,CORONADO,,"""COVID-19 and Diabetes Outcomes""","""Coronavirus SARS-CoV2 and Diabetes Outcomes"" : CORONADO","Active, not recruiting",NA,NA,5309,Actual,Nantes University Hospital,,NA,2,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,Undecided,NA,2021-02-01T12:34:23Z,2021-02-01T12:34:23Z
NCT04324684,"ClinicalTrials.gov processed this data on January 29, 2021",3/25/2020,NA,NA,5/13/2020,3/25/2020,3/27/2020,Actual,NA,NA,NA,NA,NA,NA,5/13/2020,5/14/2020,Actual,31-Mar-20,Actual,3/31/2020,May-20,5/31/2020,7-May-20,Actual,5/7/2020,7-May-20,Actual,5/7/2020,NA,Observational,NIKE_C19,,Prognostic Factors Keeping Track for COVID-19 Pneumonia,Time of Recovery and Prognostic Factors of COVID-19 Pneumonia,Completed,NA,NA,198,Actual,Catholic University of the Sacred Heart,,NA,2,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,Samples Without DNA,"
      Plasma samples
    ",NA,NA,NA,NA,NA,2021-02-01T12:34:24Z,2021-02-01T12:34:24Z
NCT04324047,"ClinicalTrials.gov processed this data on January 29, 2021",3/25/2020,NA,NA,3/31/2020,3/25/2020,3/27/2020,Actual,NA,NA,NA,NA,NA,NA,3/31/2020,4/1/2020,Actual,27-Mar-20,Actual,3/27/2020,Mar-20,3/31/2020,31-Dec-21,Anticipated,12/31/2021,27-Mar-21,Anticipated,3/27/2021,NA,Observational,CORIMUNO-19,,Cohort Multiple Randomized Controlled Trials Open-label of Immune Modulatory Drugs and Other Treatments in COVID-19 Patients,Cohort Multiple Randomized Controlled Trials Open-label of Immune Modulatory Drugs and Other Treatments in COVID-19 Patients,Recruiting,NA,NA,1000,Anticipated,Assistance Publique - HÃ´pitaux de Paris,,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,Yes,NA,2021-02-01T12:34:30Z,2021-02-01T12:34:30Z
NCT04323787,"ClinicalTrials.gov processed this data on January 29, 2021",3/24/2020,NA,NA,8/7/2020,3/25/2020,3/27/2020,Actual,NA,NA,NA,NA,NA,NA,8/7/2020,8/11/2020,Actual,30-Mar-20,Actual,3/30/2020,Aug-20,8/31/2020,30-Apr-21,Anticipated,4/30/2021,30-Apr-21,Anticipated,4/30/2021,NA,Observational,COVID-19,,Viral Infection and Respiratory Illness Universal Study[VIRUS]: COVID-19 Registry,Viral Infection and Respiratory Illness Universal Study[VIRUS]: COVID-19 Registry and Validation of C2D2 (Critical Care Data Dictionary),Recruiting,NA,NA,50000,Anticipated,Mayo Clinic,,NA,1,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,No,NA,2021-02-01T12:34:32Z,2021-02-01T12:34:32Z
NCT04323644,"ClinicalTrials.gov processed this data on January 29, 2021",3/25/2020,NA,NA,5/11/2020,3/25/2020,3/26/2020,Actual,NA,NA,NA,NA,NA,NA,5/11/2020,5/12/2020,Actual,1-Jan-20,Actual,1/1/2020,May-20,5/31/2020,30-Sep-20,Anticipated,9/30/2020,30-Sep-20,Anticipated,9/30/2020,NA,Observational,CovidSurg,,Outcomes of Surgery in COVID-19 Infection: International Cohort Study (CovidSurg),Outcomes of Surgery in COVID-19 Infection: International Cohort Study (CovidSurg),Recruiting,NA,NA,1000,Anticipated,University of Birmingham,,NA,1,NA,FALSE,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,No,No individual participant data will be available to other researchers,2021-02-01T12:34:34Z,2021-02-01T12:34:34Z
NCT04323878,"ClinicalTrials.gov processed this data on January 29, 2021",3/25/2020,NA,NA,12/15/2020,3/25/2020,3/27/2020,Actual,NA,NA,NA,NA,NA,NA,12/15/2020,12/17/2020,Actual,1-Jun-20,Actual,6/1/2020,Dec-20,12/31/2020,Dec-21,Anticipated,12/31/2021,Mar-21,Anticipated,3/31/2021,NA,Observational,EC-COVID-PCS,,Early CPAP in COVID-19 Patients With Respiratory Failure. A Prospective Cohort Study.,EC-COVID-PCS - Early CPAP in COVID Patients With Respiratory Failure. A Prospective Cohort Study.,Recruiting,NA,NA,3000,Anticipated,Mario Negri Institute for Pharmacological Research,,NA,NA,NA,FALSE,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,No,NA,2021-02-01T12:34:31Z,2021-02-01T12:34:31Z
NCT04322513,"ClinicalTrials.gov processed this data on January 29, 2021",3/23/2020,NA,NA,9/11/2020,3/23/2020,3/26/2020,Actual,NA,NA,NA,NA,NA,NA,9/11/2020,9/16/2020,Actual,24-Mar-20,Actual,3/24/2020,Sep-20,9/30/2020,30-Dec-20,Anticipated,12/30/2020,30-Jun-20,Actual,6/30/2020,NA,Observational,B-DT-COV2,,Biomarkers for Identification of COVID-19 Infection,Biomarkers Identification for Diagnosis and Treatment of SARS-COV-2 Infection,Recruiting,NA,NA,110,Anticipated,University of Catanzaro,,NA,2,NA,FALSE,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,No,NA,2021-02-01T12:34:45Z,2021-02-01T12:34:45Z
NCT04322487,"ClinicalTrials.gov processed this data on January 29, 2021",3/23/2020,NA,NA,4/15/2020,3/24/2020,3/26/2020,Actual,NA,NA,NA,NA,NA,NA,4/15/2020,4/17/2020,Actual,8-Apr-20,Actual,4/8/2020,Apr-20,4/30/2020,15-Jan-21,Anticipated,1/15/2021,31-Dec-20,Anticipated,12/31/2020,NA,Observational,LUSCOVID19,,"Simple, Safe, Same: Lung Ultrasound for COVID-19","Proposal for International Standardization of the Use of Lung Ultrasound for COVID-19 Patients; a Simple, Quantitative, Reproducible Method",Recruiting,NA,NA,100,Anticipated,Catholic University of the Sacred Heart,,NA,NA,NA,FALSE,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,NA,NA,2021-02-01T12:34:45Z,2021-02-01T12:34:45Z
NCT04322279,"ClinicalTrials.gov processed this data on January 29, 2021",3/24/2020,NA,NA,5/20/2020,3/24/2020,3/26/2020,Actual,NA,NA,NA,NA,NA,NA,5/20/2020,5/22/2020,Actual,9-Mar-20,Actual,3/9/2020,Mar-20,3/31/2020,1-Jun-21,Anticipated,6/1/2021,1-Mar-21,Anticipated,3/1/2021,NA,Observational,NA,,Factors Associated With a Positive SARS-CoV-2 Serology in Contact Subjects at High/Moderate Risk of Coronavirus SARS-CoV-2 Infection. COVID19.,Factors Associated With a Positive SARS-CoV-2 Serology in Contact Subjects at High/Moderate Risk of Coronavirus SARS-CoV-2 Infection. (CoV-CONTACT-SERO),Recruiting,NA,NA,300,Anticipated,"Institut National de la SantÃ© Et de la Recherche MÃ©dicale, France",,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,Samples With DNA,"
      Blood samples
    ",NA,NA,NA,Undecided,NA,2021-02-01T12:34:47Z,2021-02-01T12:34:47Z
NCT04322188,"ClinicalTrials.gov processed this data on January 29, 2021",3/24/2020,NA,NA,5/28/2020,3/25/2020,3/26/2020,Actual,NA,NA,NA,NA,NA,NA,5/28/2020,6/1/2020,Actual,19-Mar-20,Actual,3/19/2020,May-20,5/31/2020,8-May-20,Actual,5/8/2020,8-May-20,Actual,5/8/2020,NA,Observational,SISCO,,An Observational Study of the Use of Siltuximab (SYLVANT) in Patients Diagnosed With COVID-19 Infection Who Have Developed Serious Respiratory Complications,An Observational Study of the Use of Siltuximab (SYLVANT) in Patients Diagnosed With COVID-19 Infection Who Have Developed Serious Respiratory Complications,Completed,NA,NA,220,Actual,A.O. Ospedale Papa Giovanni XXIII,,NA,2,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,Undecided,NA,2021-02-01T12:34:48Z,2021-02-01T12:34:48Z
NCT04321369,"ClinicalTrials.gov processed this data on January 29, 2021",3/23/2020,NA,NA,4/9/2020,3/23/2020,3/25/2020,Actual,NA,NA,NA,NA,NA,NA,4/9/2020,4/13/2020,Actual,9-Mar-20,Actual,3/9/2020,Apr-20,4/30/2020,23-Mar-20,Actual,3/23/2020,23-Mar-20,Actual,3/23/2020,NA,Observational,NA,,Impact of Swab Site and Sample Collector on Testing Sensitivity for COVID-19 Virus in Symptomatic Individuals,Impact of Swab Site and Sample Collector on Testing Sensitivity for COVID-19 Virus in Symptomatic Individuals,Completed,NA,NA,533,Actual,UnitedHealth Group,,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,None Retained,"
      Four nasal swabs will be collected on each participant
    ",March 2020 - June 2020,". Data will be shared between the participating clinics, UHG and collaborating partners performing the analysis of the samples and returning results as outlined in data sharing agreements.",NA,Yes,"All patients who participate in this operational pilot will have standard COVID-19 screening information entered into their electronic medical record. The collection locations and source of collection (medical personnel versus patient) will need to be clearly distinguished for the purposes of this project. Data resulting from analysis of the samples will also be stored in the electronic medical record and any positive results will be reported accordingly to public health officials as required. The data collected due to this operational effort will be extracted from the medical record and stored for additional research analysis to demonstrate equivalence between location in the nose for the collection of the sample and similarity between sample collected by medical personnel and samples collected by the patient. Data will be shared between the participating clinics, UHG and collaborating partners performing the analysis of the samples and returning results.",2021-02-01T12:34:57Z,2021-02-01T12:34:57Z
NCT04321265,"ClinicalTrials.gov processed this data on January 29, 2021",3/19/2020,NA,NA,12/16/2020,3/23/2020,3/25/2020,Actual,NA,NA,NA,NA,NA,NA,12/16/2020,12/19/2020,Actual,19-Mar-20,Actual,3/19/2020,Dec-20,12/31/2020,Dec-21,Anticipated,12/31/2021,Sep-21,Anticipated,9/30/2021,NA,Observational,COVIP,,Outcomes and Prognostic Factors in COVID-19,Outcomes and Prognostic Factors in Coronavirus Disease (COVID-19) in Very Old Intensive Care Patients,Recruiting,NA,NA,4000,Anticipated,"Heinrich-Heine University, Duesseldorf",,NA,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,NA,NA,2021-02-01T12:34:58Z,2021-02-01T12:34:58Z
NCT04320732,"ClinicalTrials.gov processed this data on January 29, 2021",3/23/2020,NA,NA,6/24/2020,3/23/2020,3/25/2020,Actual,NA,NA,NA,NA,NA,NA,6/24/2020,6/25/2020,Actual,27-Mar-20,Actual,3/27/2020,Jun-20,6/30/2020,20-Mar-30,Anticipated,3/20/2030,27-Mar-22,Anticipated,3/27/2022,NA,Observational,NA,,Risk Factors for Community- and Workplace Transmission of COVID-19,Risk Factors for Community- and Workplace Transmission of COVID-19,Recruiting,NA,NA,250000,Anticipated,Oslo University Hospital,,NA,5,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,Samples With DNA,"
      Blood and upper repiratory samples will be collected from some participants.
    ",NA,NA,NA,No,"European GDPR regulations severely limits IPD, but the study will share data to the largest extent possible within GDPR.",2021-02-01T12:35:02Z,2021-02-01T12:35:02Z
NCT04320511,"ClinicalTrials.gov processed this data on January 29, 2021",3/23/2020,NA,NA,7/23/2020,3/23/2020,3/25/2020,Actual,NA,NA,NA,NA,NA,NA,7/23/2020,7/24/2020,Actual,24-Jun-20,Actual,6/24/2020,Jul-20,7/31/2020,Jun-22,Anticipated,6/30/2022,Jun-21,Anticipated,6/30/2021,NA,Observational,NA,,Beaumont Quantitative Lung Function Imaging to Characterize Patients With SARS-COV 2,"COVID CT, Beaumont Quantitative Lung Function Imaging to Characterize Patients With SARS-COV 2",Recruiting,NA,NA,25,Anticipated,William Beaumont Hospitals,,NA,1,NA,FALSE,NA,NA,NA,FALSE,FALSE,TRUE,NA,NA,FALSE,NA,,NA,NA,NA,No,NA,2021-02-01T12:35:04Z,2021-02-01T12:35:04Z
NCT04320017,"ClinicalTrials.gov processed this data on January 29, 2021",3/20/2020,NA,NA,4/20/2020,3/23/2020,3/24/2020,Actual,NA,NA,NA,NA,NA,NA,4/20/2020,4/22/2020,Actual,20-Mar-20,Actual,3/20/2020,Apr-20,4/30/2020,20-May-20,Anticipated,5/20/2020,20-May-20,Anticipated,5/20/2020,NA,Observational,JOCOVID,,Joint Use of Electrocardiogram and Transthoracic Echocardiography With Other Clinico-biological Parameters in an Observational Study to Monitor Cardio-vascular Events and Predict Outcomes in Patients Diagnosed With COVID-19,Joint Use of Electrocardiogram and Transthoracic Echocardiography With Other Clinico-biological Parameters in an Observational Study to Monitor Cardio-vascular Events and Predict Outcomes in Patients Diagnosed With COVID-19,Recruiting,NA,NA,500,Anticipated,Groupe Hospitalier Pitie-Salpetriere,,NA,1,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,Undecided,NA,2021-02-01T12:35:11Z,2021-02-01T12:35:11Z
NCT04319315,"ClinicalTrials.gov processed this data on January 29, 2021",3/16/2020,NA,NA,4/3/2020,3/20/2020,3/24/2020,Actual,NA,NA,NA,NA,NA,NA,4/3/2020,4/7/2020,Actual,11-Mar-20,Actual,3/11/2020,Apr-20,4/30/2020,16-Apr-20,Anticipated,4/16/2020,1-Apr-20,Actual,4/1/2020,NA,Observational,NA,,Social Media Effect on Knowledge Dissemination During COVID-19 Virus Outbreak,Impact of Social Media on Knowledge Dissemination Between Physicians During COVID-19 Virus Outbreak,Recruiting,NA,NA,400,Anticipated,Assiut University,,NA,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,No,NA,2021-02-01T12:35:19Z,2021-02-01T12:35:19Z
NCT04318366,"ClinicalTrials.gov processed this data on January 29, 2021",3/19/2020,NA,NA,12/15/2020,3/23/2020,3/24/2020,Actual,NA,NA,NA,NA,NA,NA,12/15/2020,12/17/2020,Actual,19-Mar-20,Actual,3/19/2020,Dec-20,12/31/2020,19-Mar-22,Anticipated,3/19/2022,19-Mar-22,Anticipated,3/19/2022,NA,Observational,COVID-BioB,,"COVID-19 Patients Characterization, Biobank, Treatment Response and Outcome Predictor","Study to Characterize Patients With SARS-Cov-2 Infection and to Create a Biobank to Identify Predictors of Disease Severity, Mortality and Treatment Response",Recruiting,NA,NA,1000,Anticipated,UniversitÃ  Vita-Salute San Raffaele,,NA,1,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,NA,NA,2021-02-01T12:35:30Z,2021-02-01T12:35:30Z
NCT04318301,"ClinicalTrials.gov processed this data on January 29, 2021",3/20/2020,NA,NA,4/28/2020,3/20/2020,3/23/2020,Actual,NA,NA,NA,NA,NA,NA,4/28/2020,4/29/2020,Actual,21-Mar-20,Actual,3/21/2020,Apr-20,4/30/2020,30-Mar-20,Actual,3/30/2020,28-Mar-20,Actual,3/28/2020,NA,Observational,HT-COVID19,,Hypertension in Patients Hospitalized With COVID-19,"Hypertension in Patients Hospitalized With COVID-19 in Wuhan, China: A Single-center Retrospective Observational Study",Completed,NA,NA,275,Actual,Nanfang Hospital of Southern Medical University,,NA,2,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,None Retained,"
      Blood
    ",NA,NA,NA,Undecided,NA,2021-02-01T12:35:30Z,2021-02-01T12:35:30Z
NCT04319172,"ClinicalTrials.gov processed this data on January 29, 2021",3/20/2020,NA,NA,7/6/2020,3/23/2020,3/24/2020,Actual,NA,NA,NA,NA,NA,NA,7/6/2020,7/8/2020,Actual,12-Mar-20,Actual,3/12/2020,Jul-20,7/31/2020,Apr-21,Anticipated,4/30/2021,Mar-21,Anticipated,3/31/2021,NA,Observational,COVIDSOT,,Multicentric Study of Coronavirus Disease 2019 (COVID-2019) in Solid Organ Transplant Recipients,Multicentric Study of Coronavirus Disease 2019 (COVID-2019) in Solid Organ Transplant Recipients,Recruiting,NA,NA,50,Anticipated,FundaciÃ³n PÃºblica Andaluza para la gestiÃ³n de la InvestigaciÃ³n en Sevilla,,NA,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,Samples Without DNA,"
      -  Biochemical analysis

        -  Hemogram

        -  Microbiological testing will be made: blood culture, pleural liquid culture, gram stain
           and culture of sputum, detection of pneumococcus and Legionella pneumophila antigen in
           urine, in cases of pneumonia.

        -  Nasopharyngeal swabs
    ",One year after the initiation of the study,Spanish Network for Research in Infectious Disease (REIPI) and Group for the Study of Infection in Transplantation and the Immunocompromised Host (GESITRA-IC),NA,Yes,Planning for the study will be shared with potential sites pertaining to Spanish Network for Research in Infectious Disease (REIPI) and Group for the Study of Infection in Transplantation and the Immunocompromised Host (GESITRA-IC) for participation. IPD is not foreseen out of this groups due to the specific characteristics of patients and sites to be candidates for study participation.,2021-02-01T12:35:21Z,2021-02-01T12:35:21Z
NCT04318418,"ClinicalTrials.gov processed this data on January 29, 2021",3/19/2020,NA,NA,9/14/2020,3/19/2020,3/24/2020,Actual,NA,NA,NA,NA,NA,NA,9/14/2020,9/16/2020,Actual,23-Mar-20,Actual,3/23/2020,Sep-20,9/30/2020,30-Jun-20,Actual,6/30/2020,10-May-20,Actual,5/10/2020,NA,Observational,CODIV-ACE,,"ACE Inhibitors, Angiotensin II Type-I Receptor Blockers and Severity of COVID-19","ACE Inhibitors, Angiotensin II Type-I Receptor Blockers and Severity of COVID-19",Completed,NA,NA,3400,Actual,Neuromed IRCCS,,NA,2,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,NA,NA,2021-02-01T12:35:30Z,2021-02-01T12:35:30Z
NCT04316884,"ClinicalTrials.gov processed this data on January 29, 2021",3/13/2020,NA,NA,3/18/2020,3/18/2020,3/20/2020,Actual,NA,NA,NA,NA,NA,NA,3/18/2020,3/20/2020,Actual,12-Mar-20,Actual,3/12/2020,Mar-20,3/31/2020,31-Dec-21,Anticipated,12/31/2021,31-Dec-20,Anticipated,12/31/2020,NA,Observational,UMODCOVID19,,Mechanisms for Organ Dysfunction in Covid-19,Uppsala Intensive Care Study of Mechanisms for Organ Dysfunction in Covid-19,Recruiting,NA,NA,100,Anticipated,Uppsala University,,NA,1,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,Samples With DNA,"
      Plasma, Urine and Sputum
    ",NA,NA,NA,Undecided,IPD may be made available upon reasonable request.,2021-02-01T12:35:41Z,2021-02-01T12:35:41Z
NCT04316299,"ClinicalTrials.gov processed this data on January 29, 2021",3/17/2020,NA,NA,3/26/2020,3/19/2020,3/20/2020,Actual,NA,NA,NA,NA,NA,NA,3/26/2020,3/30/2020,Actual,26-Feb-20,Actual,2/26/2020,Mar-20,3/31/2020,8-Mar-20,Actual,3/8/2020,28-Feb-20,Actual,2/28/2020,NA,Observational,NA,,Acute Kidney Injury in Patients Hospitalized With COVID-19,"Acute Kidney Injury in Patients Hospitalized With COVID-19 in Wuhan, China: a Single-center Retrospective Observational Study",Completed,NA,NA,287,Actual,Nanfang Hospital of Southern Medical University,,NA,2,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,Undecided,NA,2021-02-01T12:35:45Z,2021-02-01T12:35:45Z
