nct_id,nlm_download_date_description,study_first_submitted_date,results_first_submitted_date,disposition_first_submitted_date,last_update_submitted_date,study_first_submitted_qc_date,study_first_posted_date,study_first_posted_date_type,results_first_submitted_qc_date,results_first_posted_date,results_first_posted_date_type,disposition_first_submitted_qc_date,disposition_first_posted_date,disposition_first_posted_date_type,last_update_submitted_qc_date,last_update_posted_date,last_update_posted_date_type,start_month_year,start_date_type,start_date,verification_month_year,verification_date,completion_month_year,completion_date_type,completion_date,primary_completion_month_year,primary_completion_date_type,primary_completion_date,target_duration,study_type,acronym,baseline_population,brief_title,official_title,overall_status,last_known_status,phase,enrollment,enrollment_type,source,limitations_and_caveats,number_of_arms,number_of_groups,why_stopped,has_expanded_access,expanded_access_type_individual,expanded_access_type_intermediate,expanded_access_type_treatment,has_dmc,is_fda_regulated_drug,is_fda_regulated_device,is_unapproved_device,is_ppsd,is_us_export,biospec_retention,biospec_description,ipd_time_frame,ipd_access_criteria,ipd_url,plan_to_share_ipd,plan_to_share_ipd_description,created_at,updated_at,days_since_update
NCT04713553,"ClinicalTrials.gov processed this data on June 11, 2021",2021-01-15,NA,NA,2021-06-09,2021-01-15,2021-01-19,Actual,NA,NA,NA,NA,NA,NA,2021-06-09,2021-06-11,Estimate,"February 15, 2021",Actual,2021-02-15,June 2021,2021-06-30,"July 22, 2021",Anticipated,2021-07-22,"July 22, 2021",Anticipated,2021-07-22,NA,Interventional,NA,,"A Phase 3 Study to Evaluate the Safety, Tolerability, and Immunogenicity of Multiple Production Lots and Dose Levels of BNT162b2 RNA-Based COVID-19 Vaccines Against COVID-19 in Healthy Participants","A PHASE 3, RANDOMIZED, OBSERVER-BLIND STUDY TO EVALUATE THE SAFETY, TOLERABILITY, AND IMMUNOGENICITY OF MULTIPLE PRODUCTION LOTS AND DOSE LEVELS OF THE VACCINE CANDIDATE BNT162b2 AGAINST COVID-19 IN HEALTHY PARTICIPANTS 12 THROUGH 50 YEARS OF AGE AND THE SAFETY, TOLERABILITY, AND IMMUNOGENICITY OF BNT162b2 RNA-BASED COVID-19 VACCINE CANDIDATES AS A BOOSTER DOSE IN HEALTHY PARTICIPANTS 18 THROUGH 50 YEARS OF AGE",Recruiting,NA,Phase 3,1530,Anticipated,BioNTech SE,,7,NA,NA,FALSE,NA,NA,NA,TRUE,TRUE,FALSE,NA,NA,NA,NA,,NA,NA,https://www.pfizer.com/science/clinical_trials/trial_data_and_results/data_requests,Yes,"Pfizer will provide access to individual de-identified participant data and related study documents (e.g. protocol, Statistical Analysis Plan (SAP), Clinical Study Report (CSR)) upon request from qualified researchers, and subject to certain criteria, conditions, and exceptions. Further details on Pfizer's data sharing criteria and process for requesting access can be found at: https://www.pfizer.com/science/clinical_trials/trial_data_and_results/data_requests.",2021-06-14T08:53:10Z,2021-06-14T08:53:10Z,32
NCT04927065,"ClinicalTrials.gov processed this data on June 15, 2021",2021-06-14,NA,NA,2021-06-14,2021-06-14,2021-06-15,Estimate,NA,NA,NA,NA,NA,NA,2021-06-14,2021-06-15,Estimate,"May 28, 2021",Actual,2021-05-28,June 2021,2021-06-30,"June 5, 2022",Anticipated,2022-06-05,"June 5, 2022",Anticipated,2022-06-05,NA,Interventional,NA,,A Study to Evaluate the Immunogenicity and Safety of mRNA-1273.211 Vaccine for COVID-19 Variants,A Phase 2/3 Study to Evaluate the Immunogenicity and Safety of mRNA-1273.211 Vaccine for SARS-CoV-2 Variants of Concern,"Active, not recruiting",NA,Phase 2/Phase 3,300,Anticipated,"ModernaTX, Inc.",,1,NA,NA,FALSE,NA,NA,NA,FALSE,TRUE,FALSE,NA,NA,NA,NA,,NA,NA,NA,NA,NA,2021-06-16T08:02:50Z,2021-06-16T08:02:50Z,27
NCT04806113,"ClinicalTrials.gov processed this data on June 15, 2021",2021-03-12,NA,NA,2021-06-13,2021-03-17,2021-03-19,Actual,NA,NA,NA,NA,NA,NA,2021-06-13,2021-06-15,Estimate,"March 11, 2021",Actual,2021-03-11,June 2021,2021-06-30,"June 15, 2022",Anticipated,2022-06-15,"June 13, 2021",Actual,2021-06-13,NA,Interventional,COVIAAD,,COVID-19 Vaccine in Immunosuppressed Adults With Autoimmune Diseases,COVID-19 Vaccine in Immunosuppressed Adults With Autoimmune Diseases,"Active, not recruiting",NA,Phase 3,220,Actual,McGill University Health Centre/Research Institute of the McGill University Health Centre,,1,NA,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,,NA,NA,NA,No,NA,2021-06-16T08:08:53Z,2021-06-16T08:08:53Z,28
NCT04873128,"ClinicalTrials.gov processed this data on June 15, 2021",2021-04-30,NA,NA,2021-06-10,2021-05-04,2021-05-05,Actual,NA,NA,NA,NA,NA,NA,2021-06-10,2021-06-15,Estimate,"June 10, 2021",Actual,2021-06-10,June 2021,2021-06-30,"July 1, 2023",Anticipated,2023-07-01,"July 1, 2022",Anticipated,2022-07-01,NA,Interventional,COVID 19-VAC,,Comparative Genetic and Immune Response Analysis of Different COVID-19 Vaccine Candidates Using Multi-OMICS Approach,Comparative Genetic and Immune Response Analysis of Different COVID-19 Vaccine Candidates Using Multi-OMICS Approach,Recruiting,NA,N/A,110,Anticipated,University Hospital Tuebingen,,2,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,,Data will become available after analysis and unlimited.,NA,NA,Yes,The COVID19-VAC study will provide data in a pseudonymised manner to national and international databases set up to increase the diagnostic yield through advanced analysis tools and matchmaking against other cohorts,2021-06-16T08:06:28Z,2021-06-16T08:06:28Z,31
NCT04805125,"ClinicalTrials.gov processed this data on June 15, 2021",2021-03-15,NA,NA,2021-06-14,2021-03-15,2021-03-18,Actual,NA,NA,NA,NA,NA,NA,2021-06-14,2021-06-15,Estimate,"April 19, 2021",Actual,2021-04-19,June 2021,2021-06-30,July 2022,Anticipated,2022-07-31,July 2022,Anticipated,2022-07-31,NA,Interventional,COVERALL,,Immunocompromised Swiss Cohorts Based Trial Platform,Randomised Controlled Trials to Assess Approved SARS-CoV-2 Vaccines in Immunocompromised Patients: A Master Protocol for the Set-up of a Swiss Cohorts Based Trial Platform,"Active, not recruiting",NA,Phase 3,431,Actual,"University Hospital, Basel, Switzerland",,2,NA,NA,FALSE,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,NA,NA,2021-06-16T08:08:59Z,2021-06-16T08:08:59Z,27
NCT04822025,"ClinicalTrials.gov processed this data on June 15, 2021",2021-03-25,NA,NA,2021-06-10,2021-03-28,2021-03-30,Actual,NA,NA,NA,NA,NA,NA,2021-06-10,2021-06-15,Estimate,"May 20, 2021",Actual,2021-05-20,June 2021,2021-06-30,January 2022,Anticipated,2022-01-31,September 2021,Anticipated,2021-09-30,NA,Interventional,NA,,A Study to Evaluate MVC-COV1901 Vaccine Against COVID-19 in Elderly Adults,"A Phase II, Prospective, Randomized, Double-Blind, Dose-Comparison, Multi-Center Study to Evaluate the Safety, Tolerability, and Immunogenicity of the SARS-CoV-2 Vaccine Candidate MVC-COV1901 in Elderly Adults",Recruiting,NA,Phase 2,400,Anticipated,Medigen Vaccine Biologics Corp.,,2,NA,NA,FALSE,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,No,NA,2021-06-16T08:08:28Z,2021-06-16T08:08:28Z,31
NCT04568031,"ClinicalTrials.gov processed this data on June 15, 2021",2020-08-21,NA,NA,2021-06-14,2020-09-25,2020-09-29,Actual,NA,NA,NA,NA,NA,NA,2021-06-14,2021-06-15,Estimate,"August 23, 2020",Actual,2020-08-23,June 2021,2021-06-30,"November 15, 2021",Anticipated,2021-11-15,"November 15, 2021",Anticipated,2021-11-15,NA,Interventional,NA,,Study of AZD1222 for the Prevention of COVID-19 in Japan,"A Phase I/II Randomized, Double-blind, Placebo-controlled Multicentre Study in Participants Aged 18 Years or Older to Determine the Safety and Immunogenicity of AZD1222, a Non-replicating ChAdOx1 Vector Vaccine, for the Prevention of COVID-19","Active, not recruiting",NA,Phase 1/Phase 2,256,Actual,AstraZeneca,,2,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,,"AstraZeneca will meet or exceed data availability as per the commitments made to the EFPIA Pharma Data Sharing Principles. For details of our timelines, please rerefer to our disclosure commitment at https://astrazenecagrouptrials.pharmacm.com/ST/Submission/Disclosure","When a request has been approved AstraZeneca will provide access to the de-identified individual patient-level data in an approved sponsored tool . Signed Data Sharing Agreement (non-negotiable contract for data accessors) must be in place before accessing requested information. Additionally, all users will need to accept the terms and conditions of the SAS MSE to gain access. For additional details, please review the Disclosure Statements at https://astrazenecagrouptrials.pharmacm.com/ST/Submission/Disclosure",https://astrazenecagroup-dt.pharmacm.com/DT/Home,Yes,Qualified researchers can request access to anonymized individual patient-level data from AstraZeneca group of companies sponsored clinical trials via the request portal. All request will be evaluated as per the AZ disclosure commitment: https://astrazenecagrouptrials.pharmacm.com/ST/Submission/Disclosure,2021-06-16T08:14:48Z,2021-06-16T08:14:48Z,27
NCT04475302,"ClinicalTrials.gov processed this data on June 15, 2021",2020-07-16,NA,NA,2021-06-12,2020-07-16,2020-07-17,Actual,NA,NA,NA,NA,NA,NA,2021-06-12,2021-06-15,Estimate,"July 1, 2020",Actual,2020-07-01,June 2021,2021-06-30,"June 30, 2021",Anticipated,2021-06-30,"June 30, 2021",Anticipated,2021-06-30,NA,Interventional,NA,,BCG Vaccine in Reducing Morbidity and Mortality in Elderly Individuals in COVID-19 Hotspots,Study to Evaluate the Effectiveness of BCG Vaccine in Reducing Morbidity and Mortality in Elderly Individuals in COVID-19 Hotspots in India,Recruiting,NA,Phase 3,2175,Anticipated,"Tuberculosis Research Centre, India",,2,NA,NA,FALSE,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,No,NA,2021-06-16T08:16:51Z,2021-06-16T08:16:51Z,29
NCT04928456,"ClinicalTrials.gov processed this data on June 16, 2021",2021-06-11,NA,NA,2021-06-14,2021-06-14,2021-06-16,Estimate,NA,NA,NA,NA,NA,NA,2021-06-14,2021-06-16,Estimate,"June 11, 2021",Actual,2021-06-11,June 2021,2021-06-30,"December 30, 2022",Anticipated,2022-12-30,"September 1, 2022",Anticipated,2022-09-01,NA,Interventional,NA,,Augmentation of Immune Response to COVID-19 mRNA Vaccination Through OMT With Lymphatic Pumps,Augmentation of Immune Response to COVID-19 mRNA Vaccination Through Osteopathic Manipulative Treatment Including Lymphatic Pumps,Recruiting,NA,N/A,200,Anticipated,Western University of Health Sciences,,2,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,No,NA,2021-06-17T10:06:24Z,2021-06-17T10:06:24Z,27
NCT04867174,"ClinicalTrials.gov processed this data on June 16, 2021",2021-04-27,NA,NA,2021-06-10,2021-04-28,2021-04-30,Actual,NA,NA,NA,NA,NA,NA,2021-06-10,2021-06-16,Estimate,"May 24, 2021",Actual,2021-05-24,June 2021,2021-06-30,"May 24, 2022",Anticipated,2022-05-24,"September 1, 2021",Anticipated,2021-09-01,NA,Interventional,NA,,COVID-19 Vaccination Take-Up,COVID-19 Vaccination Take-Up in a County-Run Medicaid Managed Care Population,Recruiting,NA,N/A,10000,Anticipated,University of Southern California,,4,NA,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,No,Our partner will not allow data sharing. Code will be shared.,2021-06-17T10:09:54Z,2021-06-17T10:09:54Z,31
NCT04930003,"ClinicalTrials.gov processed this data on June 21, 2021",2021-02-22,NA,NA,2021-06-15,2021-06-15,2021-06-18,Actual,NA,NA,NA,NA,NA,NA,2021-06-15,2021-06-18,Actual,"June 15, 2021",Actual,2021-06-15,January 2021,2021-01-31,December 2021,Anticipated,2021-12-31,December 2021,Anticipated,2021-12-31,NA,Interventional,NA,,"Reactogenicity, Safety and Immunogenicity of QazCoVac-P COVID-19 Vaccine","Randomized, Blind, Placebo-controlled Phase- I Study and Randomized, Open Phase Phase-II Study of QazCoVac-P - COVID-19 Subunit Vaccine in Healthy Adult Volunteers From 18 Years Old and Elder","Active, not recruiting",NA,Phase 1/Phase 2,244,Anticipated,Research Institute for Biological Safety Problems,,6,NA,NA,FALSE,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,NA,NA,2021-06-22T08:49:24Z,2021-06-22T08:49:24Z,26
NCT04758962,"ClinicalTrials.gov processed this data on June 21, 2021",2021-02-08,NA,NA,2021-06-16,2021-02-16,2021-02-17,Actual,NA,NA,NA,NA,NA,NA,2021-06-16,2021-06-21,Estimate,"February 15, 2021",Actual,2021-02-15,June 2021,2021-06-30,"May 2, 2022",Anticipated,2022-05-02,"June 4, 2021",Actual,2021-06-04,NA,Interventional,NA,,A Study of the Safety of and Immune Response to Varying Doses of a Vaccine Against COVID-19 in Healthy Adults,"A Phase I, First-Time-in Human (FTiH), Open-label, Dose Escalation, Non-randomized Study to Assess Safety, Reactogenicity and Immune Response of a CoV-2 SAM (LNP) Vaccine When Administered Intramuscularly on a 0, 1 Month Schedule in Healthy Adults 18 to 50 Years of Age","Active, not recruiting",NA,Phase 1,10,Actual,GlaxoSmithKline,,1,NA,NA,FALSE,NA,NA,NA,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,,"IPD will be made available within 6 months of publishing the results of the primary endpoints, key secondary endpoints and safety data of the study.","Access is provided after a research proposal is submitted and has received approval from the Independent Review Panel and after a Data Sharing Agreement is in place. Access is provided for an initial period of 12 months but an extension can be granted, when justified, for up to another 12 months.",NA,Yes,IPD for this study will be made available via the Clinical Study Data Request site.,2021-06-22T08:57:32Z,2021-06-22T08:57:32Z,25
NCT04754594,"ClinicalTrials.gov processed this data on June 21, 2021",2021-02-09,NA,NA,2021-06-16,2021-02-11,2021-02-15,Actual,NA,NA,NA,NA,NA,NA,2021-06-16,2021-06-21,Estimate,"February 16, 2021",Actual,2021-02-16,June 2021,2021-06-30,"July 25, 2022",Anticipated,2022-07-25,"July 25, 2022",Anticipated,2022-07-25,NA,Interventional,NA,,"Study to Evaluate the Safety, Tolerability, and Immunogenicity of SARS CoV-2 RNA Vaccine Candidate (BNT162b2) Against COVID-19 in Healthy Pregnant Women 18 Years of Age and Older","A PHASE 2/3, PLACEBO-CONTROLLED, RANDOMIZED, OBSERVER-BLIND STUDY TO EVALUATE THE SAFETY, TOLERABILITY, AND IMMUNOGENICITY OF A SARS-COV-2 RNA VACCINE CANDIDATE (BNT162b2) AGAINST COVID-19 IN HEALTHY PREGNANT WOMEN 18 YEARS OF AGE AND OLDER",Recruiting,NA,Phase 3,700,Anticipated,BioNTech SE,,2,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,NA,NA,TRUE,NA,,NA,NA,https://www.pfizer.com/science/clinical_trials/trial_data_and_results/data_requests,Yes,"Pfizer will provide access to individual de-identified participant data and related study documents (e.g. protocol, Statistical Analysis Plan (SAP), Clinical Study Report (CSR)) upon request from qualified researchers, and subject to certain criteria, conditions, and exceptions. Further details on Pfizer's data sharing criteria and process for requesting access can be found at: https://www.pfizer.com/science/clinical_trials/trial_data_and_results/data_requests.",2021-06-22T08:57:43Z,2021-06-22T08:57:43Z,25
NCT04881227,"ClinicalTrials.gov processed this data on June 22, 2021",2021-05-10,NA,NA,2021-06-21,2021-05-10,2021-05-11,Actual,NA,NA,NA,NA,NA,NA,2021-06-21,2021-06-22,Estimate,"May 25, 2021",Actual,2021-05-25,June 2021,2021-06-30,May 2023,Anticipated,2023-05-31,May 2023,Anticipated,2023-05-31,NA,Interventional,NA,,The Impact of a Chatbot on COVID-19 Vaccine Perceptions and Intentions in ESPERES Cohort (ESPERES-COVID-19-CHATBOT),The ESPERES Prospective Cohort of Healthcare Workers in France: Study on the Impact of a Chatbot on COVID-19 Vaccine Perceptions and Intentions,Recruiting,NA,N/A,892,Anticipated,Assistance Publique - H̫pitaux de Paris,,2,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,Undecided,NA,2021-06-23T08:35:53Z,2021-06-23T08:35:53Z,20
NCT04751682,"ClinicalTrials.gov processed this data on June 22, 2021",2021-02-08,NA,NA,2021-06-17,2021-02-11,2021-02-12,Actual,NA,NA,NA,NA,NA,NA,2021-06-17,2021-06-22,Estimate,"March 1, 2021",Actual,2021-03-01,June 2021,2021-06-30,"November 30, 2021",Anticipated,2021-11-30,"June 25, 2021",Anticipated,2021-06-25,NA,Interventional,NA,,Safety and Immunogenicity of an Intranasal SARS-CoV-2 Vaccine (BBV154) for COVID-19,"A Phase 1, Randomized, Double-blinded, Multicenter Study to Evaluate the Reactogenicity, Safety, and Immunogenicity of an Intranasal Adenovirus Vector COVID-19 Vaccine (BBV154) in Healthy Volunteers","Active, not recruiting",NA,Phase 1,175,Anticipated,Bharat Biotech International Limited,,3,NA,NA,FALSE,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,No,NA,2021-06-23T08:38:23Z,2021-06-23T08:38:23Z,24
NCT04939519,"ClinicalTrials.gov processed this data on June 25, 2021",2021-04-07,NA,NA,2021-06-23,2021-06-23,2021-06-25,Estimate,NA,NA,NA,NA,NA,NA,2021-06-23,2021-06-25,Estimate,"March 29, 2021",Actual,2021-03-29,June 2021,2021-06-30,"September 22, 2022",Anticipated,2022-09-22,"September 22, 2022",Anticipated,2022-09-22,NA,Interventional,NA,,SCALE-UP Utah: Community-Academic Partnership to Address COVID-19 Vaccination Rates Among Utah Community Health Centers,SCALE-UP Utah: Community-Academic Partnership to Address COVID-19 Among Utah Community Health Centers,Recruiting,NA,N/A,128000,Anticipated,University of Utah,,2,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,No,NA,2021-06-26T09:07:00Z,2021-06-26T09:07:00Z,18
NCT04939402,"ClinicalTrials.gov processed this data on June 25, 2021",2021-04-22,NA,NA,2021-06-24,2021-06-24,2021-06-25,Estimate,NA,NA,NA,NA,NA,NA,2021-06-24,2021-06-25,Estimate,"May 5, 2021",Actual,2021-05-05,April 2021,2021-04-30,June 2022,Anticipated,2022-06-30,May 2022,Anticipated,2022-05-31,NA,Interventional,NA,,SARS-COV-2 Seroprevalence and Seroconversion Among Employees of the UZ Brussel Following COVID-19 Vaccination Using an Adenoviral Vector,SARS-COV-2 Seroprevalence and Seroconversion Among Employees of the Universitair Ziekenhuis Brussel Following COVID-19 Vaccination Using an Adenoviral Vector,Recruiting,NA,N/A,200,Anticipated,Universitair Ziekenhuis Brussel,,1,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,No,NA,2021-06-26T09:07:12Z,2021-06-26T09:07:12Z,17
NCT04811664,"ClinicalTrials.gov processed this data on June 16, 2021",2021-03-19,NA,NA,2021-06-11,2021-03-19,2021-03-23,Actual,NA,NA,NA,NA,NA,NA,2021-06-11,2021-06-16,Estimate,"March 24, 2021",Actual,2021-03-24,June 2021,2021-06-30,"December 22, 2021",Anticipated,2021-12-22,"December 22, 2021",Anticipated,2021-12-22,NA,Interventional,CoVPN 3006,,A Study of SARS CoV-2 Infection and Potential Transmission in Individuals Immunized With Moderna COVID-19 Vaccine,"A Randomized Controlled Study to Assess SARS CoV-2 Infection, Viral Shedding, and Subsequent Potential Transmission in Individuals Immunized With Moderna COVID-19 Vaccine",Recruiting,NA,Phase 3,37500,Anticipated,National Institute of Allergy and Infectious Diseases (NIAID),,3,NA,NA,FALSE,NA,NA,NA,TRUE,TRUE,FALSE,NA,NA,TRUE,NA,,NA,NA,NA,NA,NA,2021-06-17T10:11:13Z,2021-06-17T10:11:13Z,30
NCT04674189,"ClinicalTrials.gov processed this data on June 18, 2021",2020-12-14,NA,NA,2021-06-15,2020-12-14,2020-12-19,Actual,NA,NA,NA,NA,NA,NA,2021-06-15,2021-06-18,Estimate,"December 23, 2020",Actual,2020-12-23,January 2021,2021-01-31,"April 30, 2022",Anticipated,2022-04-30,"June 30, 2021",Anticipated,2021-06-30,NA,Interventional,NA,,A Study to Evaluate the Safety and Immunogenicity of Vaccine CVnCoV in Healthy Adults in Germany for COVID-19,"COVID-19: A Phase 3, Randomized, Observer-Blinded, Placebo-Controlled Clinical Study Evaluating the Safety and Immunogenicity of Investigational SARS-CoV-2 mRNA Vaccine CVnCoV in Adult Health Care Workers in Mainz (Germany)","Active, not recruiting",NA,Phase 3,2360,Actual,CureVac AG,,3,NA,NA,FALSE,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,NA,NA,2021-06-21T08:29:48Z,2021-06-21T08:29:48Z,26
NCT04932824,"ClinicalTrials.gov processed this data on June 21, 2021",2021-04-13,NA,NA,2021-06-17,2021-06-17,2021-06-21,Estimate,NA,NA,NA,NA,NA,NA,2021-06-17,2021-06-21,Estimate,"January 19, 2021",Actual,2021-01-19,April 2021,2021-04-30,"September 14, 2023",Anticipated,2023-09-14,"May 31, 2023",Anticipated,2023-05-31,NA,Interventional,NA,,Long-term Follow-up to the Phase 1 Study of Adjuvanted SARS-CoV-2 (SCB 2019) Vaccine for COVID-19.,"A Long-term Follow-up Study to the Phase 1 Study in Healthy Volunteers to Evaluate the Safety and Immunogenicity of SCB-2019, a Recombinant SARS-CoV-2 Trimeric S-Protein Subunit Vaccine for COVID-19",Recruiting,NA,Phase 1,150,Anticipated,Clover Biopharmaceuticals AUS Pty Ltd,,2,NA,NA,FALSE,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,NA,NA,2021-06-22T08:48:02Z,2021-06-22T08:48:02Z,24
NCT04844489,"ClinicalTrials.gov processed this data on June 21, 2021",2021-04-02,NA,NA,2021-06-15,2021-04-13,2021-04-14,Actual,NA,NA,NA,NA,NA,NA,2021-06-15,2021-06-21,Estimate,"April 16, 2021",Actual,2021-04-16,June 2021,2021-06-30,"July 31, 2023",Anticipated,2023-07-31,"April 16, 2023",Anticipated,2023-04-16,NA,Interventional,COVIVAC-ID,,Study of the Humoral Response to SARS-CoV-2 Variants and of the Cellular Response After Vaccination Against COVID-19 in Immunocompromised People,Study of the Humoral Response to SARS-CoV-2 Variants and of the Cellular Response After Vaccination Against COVID-19 in Immunocompromised People,Recruiting,NA,N/A,485,Anticipated,Assistance Publique - H̫pitaux de Paris,,1,NA,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,NA,NA,2021-06-22T08:54:20Z,2021-06-22T08:54:20Z,26
NCT04400838,"ClinicalTrials.gov processed this data on June 21, 2021",2020-05-12,NA,NA,2021-06-18,2020-05-22,2020-05-26,Actual,NA,NA,NA,NA,NA,NA,2021-06-18,2021-06-21,Estimate,"May 28, 2020",Actual,2020-05-28,June 2021,2021-06-30,September 2021,Anticipated,2021-09-30,September 2021,Anticipated,2021-09-30,NA,Interventional,NA,,Investigating a Vaccine Against COVID-19,"A Phase 2/3 Study to Determine the Efficacy, Safety and Immunogenicity of the Candidate Coronavirus Disease (COVID-19) Vaccine ChAdOx1 nCoV-19","Active, not recruiting",NA,Phase 2/Phase 3,12390,Anticipated,University of Oxford,,29,NA,NA,FALSE,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,NA,NA,2021-06-22T09:05:39Z,2021-06-22T09:05:39Z,23
NCT04935528,"ClinicalTrials.gov processed this data on June 23, 2021",2021-06-18,NA,NA,2021-06-22,2021-06-22,2021-06-23,Estimate,NA,NA,NA,NA,NA,NA,2021-06-22,2021-06-23,Estimate,"June 2, 2021",Actual,2021-06-02,June 2021,2021-06-30,"June 2, 2022",Anticipated,2022-06-02,"June 2, 2022",Anticipated,2022-06-02,NA,Interventional,CANSEROVAX,,Mechanisms of Anti COVID-19 Humoral and Cellular Immune Response After Vaccination in a Sample of Patients and Salaried Staff From a French Anti-cancer Center,Study of Mechanisms of Anti COVID-19 Humoral and Cellular Immune Response Between 1 and 3 Months After Vaccination in a Sample of Patients and Salaried Staff From a French Anti-cancer Center,Recruiting,NA,N/A,430,Anticipated,Centre Georges Francois Leclerc,,3,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,NA,NA,2021-06-24T08:54:00Z,2021-06-24T08:54:00Z,19
NCT04870593,"ClinicalTrials.gov processed this data on June 23, 2021",2021-04-28,NA,NA,2021-06-20,2021-04-29,2021-05-03,Actual,NA,NA,NA,NA,NA,NA,2021-06-20,2021-06-23,Estimate,"April 17, 2021",Actual,2021-04-17,June 2021,2021-06-30,"July 10, 2021",Anticipated,2021-07-10,"July 10, 2021",Anticipated,2021-07-10,NA,Interventional,NA,,What Works to Get the Elderly Vaccinated Against COVID-19? Experimental Evidence From India,What Works to Get the Elderly Vaccinated Against COVID-19? Experimental Evidence From India,"Active, not recruiting",NA,N/A,3006,Actual,"National Bureau of Economic Research, Inc.",,8,NA,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,NA,NA,2021-06-24T08:56:59Z,2021-06-24T08:56:59Z,21
NCT04794946,"ClinicalTrials.gov processed this data on June 23, 2021",2021-03-08,NA,NA,2021-06-18,2021-03-11,2021-03-12,Actual,NA,NA,NA,NA,NA,NA,2021-06-18,2021-06-23,Estimate,"March 19, 2021",Actual,2021-03-19,March 2021,2021-03-31,"March 19, 2022",Anticipated,2022-03-19,"March 19, 2022",Anticipated,2022-03-19,NA,Interventional,NA,,"Safety and Efficacy of a Non-replicating ChAdOx1 Vector Vaccine AZD1222 (COVISHIELD), for Prevention of COVID-19 in Patients With Liver Cirrhosis","Safety and Efficacy of a Non-replicating ChAdOx1 Vector Vaccine AZD1222 (COVISHIELD), for Prevention of COVID-19 in Patients With Liver Cirrhosis - A Pilot Study",Recruiting,NA,N/A,2200,Anticipated,"Institute of Liver and Biliary Sciences, India",,2,NA,NA,FALSE,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,Undecided,NA,2021-06-24T08:59:06Z,2021-06-24T08:59:06Z,23
NCT04952766,"ClinicalTrials.gov processed this data on July 07, 2021",2021-06-16,NA,NA,2021-07-06,2021-07-06,2021-07-07,Estimate,NA,NA,NA,NA,NA,NA,2021-07-06,2021-07-07,Estimate,"March 29, 2021",Actual,2021-03-29,July 2021,2021-07-31,March 2022,Anticipated,2022-03-31,March 2022,Anticipated,2022-03-31,NA,Interventional,EREVA,,Study Evaluating SARS-CoV-2 (COVID-19) Humoral Response After BNT162b2 Vaccine in Immunocompromised Adults Compared to Healthy Adults,Study Evaluating SARS-CoV-2 (COVID-19) Humoral Response After BNT162b2 Vaccine in Immunocompromised Adults Compared to Healthy Adults,Recruiting,NA,Phase 4,240,Anticipated,Centre Hospitalier R̩gional d'Orl̩ans,,1,NA,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,No,NA,2021-07-08T01:00:43Z,2021-07-08T01:00:43Z,5
