nct_id,nlm_download_date_description,study_first_submitted_date,results_first_submitted_date,disposition_first_submitted_date,last_update_submitted_date,study_first_submitted_qc_date,study_first_posted_date,study_first_posted_date_type,results_first_submitted_qc_date,results_first_posted_date,results_first_posted_date_type,disposition_first_submitted_qc_date,disposition_first_posted_date,disposition_first_posted_date_type,last_update_submitted_qc_date,last_update_posted_date,last_update_posted_date_type,start_month_year,start_date_type,start_date,verification_month_year,verification_date,completion_month_year,completion_date_type,completion_date,primary_completion_month_year,primary_completion_date_type,primary_completion_date,target_duration,study_type,acronym,baseline_population,brief_title,official_title,overall_status,last_known_status,phase,enrollment,enrollment_type,source,limitations_and_caveats,number_of_arms,number_of_groups,why_stopped,has_expanded_access,expanded_access_type_individual,expanded_access_type_intermediate,expanded_access_type_treatment,has_dmc,is_fda_regulated_drug,is_fda_regulated_device,is_unapproved_device,is_ppsd,is_us_export,biospec_retention,biospec_description,ipd_time_frame,ipd_access_criteria,ipd_url,plan_to_share_ipd,plan_to_share_ipd_description,created_at,updated_at
NCT04640233,"ClinicalTrials.gov processed this data on June 02, 2021",11/17/2020,NA,NA,5/31/2021,11/20/2020,11/23/2020,Actual,NA,NA,NA,NA,NA,NA,5/31/2021,6/2/2021,Estimate,30-Nov-20,Actual,11/30/2020,May-21,5/31/2021,Sep-21,Anticipated,9/30/2021,Aug-21,Anticipated,8/31/2021,NA,Interventional,NA,,Clinical Trial to Assess Safety and Immunogenicity of Gam-COVID-Vac Combined Vector Vaccine for Severe Acute Respiratory Syndrome Coronavirus 2 (SARS-Ð¡ov-2) Infection,"Randomized, Double-Blind, Placebo-Controlled, Parallel-Group, Phase II/III Adaptive Clinical Trial to Assess the Safety and Immunogenicity of Gam-COVID-Vac Combined Vector Vaccine for SARS-Ð¡ov-2 Infection in Indian Healthy Subjects","Active, not recruiting",NA,Phase 2/Phase 3,1600,Actual,Dr. Reddy's Laboratories Limited,,2,NA,NA,FALSE,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,No,NA,2021-06-03T08:13:10Z,2021-06-03T08:13:10Z
NCT04596839,"ClinicalTrials.gov processed this data on June 02, 2021",10/20/2020,NA,NA,5/27/2021,10/20/2020,10/22/2020,Actual,NA,NA,NA,NA,NA,NA,5/27/2021,6/1/2021,Actual,4-Sep-20,Actual,9/4/2020,May-21,5/31/2021,31-Jul-21,Anticipated,7/31/2021,30-Apr-21,Actual,4/30/2021,NA,Interventional,NA,,Antiviral Activity and Safety of Remdesivir in Bangladeshi Patients With Severe Coronavirus Disease (COVID-19),"Antiviral Activity and Safety of Remdesivir in Bangladeshi Patients With Severe Coronavirus Disease (COVID-19): An Open Label, Multi-Center, Randomized Controlled Trial","Active, not recruiting",NA,Phase 2,60,Actual,Beximco Pharmaceuticals Ltd.,,2,NA,NA,FALSE,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,No,NA,2021-06-03T08:14:55Z,2021-06-03T08:14:55Z
NCT04565249,"ClinicalTrials.gov processed this data on June 02, 2021",9/15/2020,NA,NA,5/28/2021,9/24/2020,9/25/2020,Actual,NA,NA,NA,NA,NA,NA,5/28/2021,6/1/2021,Actual,22-Oct-20,Actual,10/22/2020,Sep-20,9/30/2020,31-Oct-21,Anticipated,10/31/2021,31-Aug-21,Anticipated,8/31/2021,NA,Interventional,NA,,"Evaluation of the Safety, Tolerability, and Pharmacokinetics of PLN-74809 in Participants With Acute Respiratory Distress Syndrome (ARDS) Associated With at Least Severe COVID-19","A Randomized, Double-blind, Dose-ranging, Placebo Controlled, Phase 2a Evaluation of the Safety, Tolerability, and Pharmacokinetics of PLN-74809 in Participants With Acute Respiratory Distress Syndrome (ARDS) Associated With at Least Severe COVID-19 (INTEGRIS-ARDS)",Recruiting,NA,Phase 2,36,Anticipated,"Pliant Therapeutics, Inc.",,3,NA,NA,FALSE,NA,NA,NA,TRUE,TRUE,FALSE,NA,NA,FALSE,NA,,NA,NA,NA,No,NA,2021-06-03T08:16:35Z,2021-06-03T08:16:35Z
NCT04475107,"ClinicalTrials.gov processed this data on June 02, 2021",7/14/2020,NA,NA,5/27/2021,7/15/2020,7/17/2020,Actual,NA,NA,NA,NA,NA,NA,5/27/2021,6/1/2021,Actual,9-Jul-20,Actual,7/9/2020,Apr-21,4/30/2021,15-Apr-21,Actual,4/15/2021,25-Mar-21,Actual,3/25/2021,NA,Interventional,NA,,The Efficacy and Safety of Pyramax in Mild to Moderate COVID-19 Patients,"A Multi-center, Randomized, Double-blind, Parallel, Placebo-Controlled, Phase â…¡ Clinical Trial to Evaluate Efficacy and Safety of Pyramax in Mild to Moderate COVID-19 Patients",Completed,NA,Phase 2,113,Actual,Shin Poong Pharmaceutical Co. Ltd.,,2,NA,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,NA,NA,2021-06-03T08:19:24Z,2021-06-03T08:19:24Z
NCT04470869,"ClinicalTrials.gov processed this data on June 02, 2021",7/3/2020,NA,NA,5/28/2021,7/9/2020,7/14/2020,Actual,NA,NA,NA,NA,NA,NA,5/28/2021,6/1/2021,Actual,12-Jun-20,Actual,6/12/2020,May-21,5/31/2021,12-Oct-21,Anticipated,10/12/2021,12-Oct-21,Anticipated,10/12/2021,NA,Interventional,OLAF,,Impact on the OLAF Intervention to Prevent Post Traumatic Disorders During the Confinement.,Impact of the Psychiatric Intervention OLAF on the Post Traumatic Disorder in the Relatives of Patients Hospitalized in Intensive Care Unit During the SARS-Cov-2 Pandemic Confinement in France.,"Active, not recruiting",NA,N/A,129,Actual,"University Hospital, Toulouse",,2,NA,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,NA,NA,2021-06-03T08:19:29Z,2021-06-03T08:19:29Z
NCT04458519,"ClinicalTrials.gov processed this data on June 02, 2021",7/1/2020,NA,NA,5/27/2021,7/2/2020,7/7/2020,Actual,NA,NA,NA,NA,NA,NA,5/27/2021,6/1/2021,Actual,16-Jul-20,Actual,7/16/2020,Jul-20,7/31/2020,27-May-21,Actual,5/27/2021,27-May-21,Actual,5/27/2021,NA,Interventional,NA,,Efficacy of Intranasal Probiotic Treatment to Reduce Severity of Symptoms in COVID19 Infection,Randomised Single Blinded Clinical Study of Efficacy of Intranasal Probiotic Treatment to Reduce Severity of Symptoms in COVID19 Infection,Completed,NA,N/A,23,Actual,Centre hospitalier de l'UniversitÃ© de MontrÃ©al (CHUM),,2,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,No,NA,2021-06-03T08:19:45Z,2021-06-03T08:19:45Z
NCT04386291,"ClinicalTrials.gov processed this data on June 02, 2021",5/11/2020,NA,NA,5/27/2021,5/11/2020,5/13/2020,Actual,NA,NA,NA,NA,NA,NA,5/27/2021,6/1/2021,Actual,25-May-20,Actual,5/25/2020,May-21,5/31/2021,30-Jan-22,Anticipated,1/30/2022,19-Apr-21,Actual,4/19/2021,NA,Interventional,NA,,Meditation and Kundalini Yoga for Heightened Anxiety Related to COVID-19,Meditation and Yoga for Heightened Anxiety Related to COVID-19,"Active, not recruiting",NA,N/A,360,Anticipated,"Research Foundation for Mental Hygiene, Inc.",,3,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,No,NA,2021-06-03T08:22:03Z,2021-06-03T08:22:03Z
NCT04385849,"ClinicalTrials.gov processed this data on June 02, 2021",5/7/2020,NA,NA,5/27/2021,5/12/2020,5/13/2020,Actual,NA,NA,NA,NA,NA,NA,5/27/2021,6/1/2021,Actual,22-Jul-20,Actual,7/22/2020,May-20,5/31/2020,11-Jul-22,Anticipated,7/11/2022,11-Jul-22,Anticipated,7/11/2022,NA,Interventional,NA,,Study of the Safety of Therapeutic Treatment With an Immunomodulatory Agent (N-803) in Adults With COVID-19,"Phase 1b, Randomized, Blinded, Placebo-controlled Study of the Safety of Therapeutic Treatment With an Immunomodulary Agent (N-803 in Adults With COVID-19","Active, not recruiting",NA,Phase 1,1,Actual,"ImmunityBio, Inc.",,2,NA,NA,FALSE,NA,NA,NA,TRUE,TRUE,FALSE,NA,NA,NA,NA,,NA,NA,NA,No,NA,2021-06-03T08:22:06Z,2021-06-03T08:22:06Z
NCT04382651,"ClinicalTrials.gov processed this data on June 02, 2021",5/8/2020,NA,NA,6/1/2021,5/8/2020,5/11/2020,Actual,NA,NA,NA,NA,NA,NA,6/1/2021,6/2/2021,Estimate,11-Jun-20,Actual,6/11/2020,May-21,5/31/2021,21-Apr-21,Actual,4/21/2021,6-Jan-21,Actual,1/6/2021,NA,Interventional,MAS-COVID,,Study of Efficacy and Safety of MAS825 in Patients With COVID-19,"A Phase 2, Randomized, Placebo-controlled, Participant and Investigator Blinded, Multi-center Study to Assess Efficacy and Safety of MAS825 for the Treatment of SARS-CoV-2 Infected Patients With COVID-19 Pneumonia and Impaired Respiratory Function",Completed,NA,Phase 2,140,Actual,Novartis,,2,NA,NA,FALSE,NA,NA,NA,TRUE,TRUE,FALSE,NA,NA,NA,NA,,NA,NA,NA,Yes,"Novartis is committed to sharing with qualified external researchers, access to patient-level data and supporting clinical documents from eligible studies. These requests are reviewed and approved by an independent review panel on the basis of scientific merit. All data provided is anonymized to respect the privacy of patients who have participated in the trial in line with applicable laws and regulations. This trial data availability is according to the criteria and process described on www.clinicalstudydatarequest.com.",2021-06-03T08:22:13Z,2021-06-03T08:22:13Z
NCT04445272,"ClinicalTrials.gov processed this data on June 02, 2021",6/13/2020,NA,NA,5/31/2021,6/23/2020,6/24/2020,Actual,NA,NA,NA,NA,NA,NA,5/31/2021,6/2/2021,Estimate,22-May-20,Actual,5/22/2020,Jun-20,6/30/2020,23-Dec-20,Actual,12/23/2020,23-Dec-20,Actual,12/23/2020,NA,Interventional,NA,,Clinical Trial to Evaluate the Effectiveness and Safety of Tocilizumab for Treating Patients With COVID-19 Pneumonia,"A Multicentre, Open-label Clinical Trial to Evaluate the Effectiveness and Safety of Intravenous Tocilizumab for Treating Patients With COVID-19 Pneumonia: the BREATH-19 Study",Completed,NA,Phase 2,495,Actual,Fundacion SEIMC-GESIDA,,1,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,No,NA,2021-06-03T08:19:58Z,2021-06-03T08:19:58Z
NCT04443881,"ClinicalTrials.gov processed this data on June 02, 2021",6/18/2020,NA,NA,5/27/2021,6/20/2020,6/23/2020,Actual,NA,NA,NA,NA,NA,NA,5/27/2021,6/1/2021,Actual,8-May-20,Actual,5/8/2020,May-21,5/31/2021,31-Mar-21,Actual,3/31/2021,31-Mar-21,Actual,3/31/2021,NA,Interventional,ANA-COVID-GEAS,,Clinical Trial of the Use of Anakinra in Cytokine Storm Syndrome Secondary to Covid-19 (ANA-COVID-GEAS),"Clinical Trial of the Use of Anakinra in Cytokine Storm Syndrome Secondary to Covid-19. A Phase 2/3, Randomized, Open-label, Parallel Group, 2-arm, Multicenter Study Investigating the Efficacy and Safety of Intravenous Administrations of Anakinra, an Interleukin-1(IL-1) Receptor Antagonist, Added to Standard of Care, Versus Standard of Care, in Reducing Hyper-inflammation and Respiratory Distress in Patients With SARS- CoV-2 Infection",Completed,NA,Phase 2/Phase 3,179,Actual,Fundacion Miguel Servet,,2,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,,NA,NA,NA,No,"All collected IPD will be available for exploitation in future research projects. This statement also includes the availability of the study protocol, the statistical analysis plan, the informed consent form, the clinical study report and the analytic code.",2021-06-03T08:20:06Z,2021-06-03T08:20:06Z
NCT04405102,"ClinicalTrials.gov processed this data on June 02, 2021",5/26/2020,NA,NA,5/27/2021,5/26/2020,5/28/2020,Actual,NA,NA,NA,NA,NA,NA,5/27/2021,6/1/2021,Actual,16-Sep-20,Actual,9/16/2020,May-21,5/31/2021,1-Jan-24,Anticipated,1/1/2024,1-Jan-23,Anticipated,1/1/2023,NA,Interventional,COZI,,COVID-19 Ozanimod Intervention Study,A Randomized Trial on Efficacy and Safety of Ozanimod for the Treatment of COVID-19 Patients Requiring Oxygen Support - A Pilot Trial,Recruiting,NA,Phase 2,48,Anticipated,"Institut universitaire de cardiologie et de pneumologie de QuÃ©bec, University Laval",,2,NA,NA,FALSE,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA,FALSE,NA,,NA,NA,NA,No,NA,2021-06-03T08:21:17Z,2021-06-03T08:21:17Z
NCT04404426,"ClinicalTrials.gov processed this data on June 02, 2021",5/22/2020,NA,NA,5/28/2021,5/25/2020,5/27/2020,Actual,NA,NA,NA,NA,NA,NA,5/28/2021,6/2/2021,Estimate,4-Nov-20,Actual,11/4/2020,May-21,5/31/2021,28-May-21,Actual,5/28/2021,25-Mar-21,Actual,3/25/2021,NA,Interventional,CACOLAC,,CACOLAC : Citrulline Administration in the Hospital Patient in Intensive Care for COVID-19 Acute Respiratory Distress Syndrome,CACOLAC : Randomized Trial of Citrulline Administration in the Hospital Patient in Intensive Care for COVID-19 Acute Respiratory Distress Syndrome,Completed,NA,N/A,33,Actual,Rennes University Hospital,,2,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,Undecided,NA,2021-06-03T08:21:21Z,2021-06-03T08:21:21Z
NCT04368728,"ClinicalTrials.gov processed this data on June 02, 2021",4/27/2020,NA,NA,5/28/2021,4/29/2020,4/30/2020,Actual,NA,NA,NA,NA,NA,NA,5/28/2021,6/1/2021,Actual,29-Apr-20,Actual,4/29/2020,May-21,5/31/2021,2-May-23,Anticipated,5/2/2023,2-Nov-21,Anticipated,11/2/2021,NA,Interventional,NA,,"Study to Describe the Safety, Tolerability, Immunogenicity, and Efficacy of RNA Vaccine Candidates Against COVID-19 in Healthy Individuals","A PHASE 1/2/3, PLACEBO-CONTROLLED, RANDOMIZED, OBSERVER-BLIND, DOSE-FINDING STUDY TO EVALUATE THE SAFETY, TOLERABILITY, IMMUNOGENICITY, AND EFFICACY OF SARS-COV-2 RNA VACCINE CANDIDATES AGAINST COVID-19 IN HEALTHY INDIVIDUALS",Recruiting,NA,Phase 2/Phase 3,43998,Anticipated,BioNTech SE,,20,NA,NA,FALSE,NA,NA,NA,TRUE,TRUE,FALSE,NA,NA,NA,NA,,NA,NA,https://www.pfizer.com/science/clinical_trials/trial_data_and_results/data_requests,Yes,"Pfizer will provide access to individual de-identified participant data and related study documents (e.g. protocol, Statistical Analysis Plan (SAP), Clinical Study Report (CSR)) upon request from qualified researchers, and subject to certain criteria, conditions, and exceptions. Further details on Pfizer's data sharing criteria and process for requesting access can be found at: https://www.pfizer.com/science/clinical_trials/trial_data_and_results/data_requests.",2021-06-03T08:22:31Z,2021-06-03T08:22:31Z
NCT04362137,"ClinicalTrials.gov processed this data on June 02, 2021",4/22/2020,4/15/2021,NA,5/28/2021,4/22/2020,4/24/2020,Actual,5/28/2021,6/2/2021,Estimate,NA,NA,NA,5/28/2021,6/2/2021,Estimate,2-May-20,Actual,5/2/2020,May-21,5/31/2021,17-Oct-20,Actual,10/17/2020,17-Oct-20,Actual,10/17/2020,NA,Interventional,RUXCOVID,,Study to Assess the Efficacy and Safety of Ruxolitinib in Patients With COVID-19 Associated Cytokine Storm,"Phase 3 Randomized, Double-blind, Placebo-controlled Multi-center Study to Assess the Efficacy and Safety of Ruxolitinib in Patients With COVID-19 Associated Cytokine Storm (RUXCOVID)",Completed,NA,Phase 3,432,Actual,Novartis,,2,NA,NA,FALSE,NA,NA,NA,TRUE,TRUE,FALSE,NA,NA,NA,NA,,NA,NA,NA,Yes,"Novartis is committed to sharing with qualified external researchers, access to patient-level data and supporting clinical documents from eligible studies. These requests are reviewed and approved by an independent review panel on the basis of scientific merit. All data provided is anonymized to respect the privacy of patients who have participated in the trial in line with applicable laws and regulations.
This trial data availability is according to the criteria and process described on www.clinicalstudydatarequest.com",2021-06-03T08:22:35Z,2021-06-03T08:22:35Z
NCT04395105,"ClinicalTrials.gov processed this data on June 02, 2021",5/16/2020,NA,NA,5/28/2021,5/18/2020,5/20/2020,Actual,NA,NA,NA,NA,NA,NA,5/28/2021,6/2/2021,Estimate,21-May-20,Actual,5/21/2020,May-21,5/31/2021,21-May-21,Actual,5/21/2021,5-Apr-21,Actual,4/5/2021,NA,Interventional,NA,,"Dexamethasone for COVID-19 Related ARDS: a Multicenter, Randomized Clinical Trial",High Versus Low Dose Dexamethasone for the Treatment of COVID-19 Related ARDS: a Multicenter and Randomized Open-label Clinical Trial,Terminated,NA,Phase 3,100,Actual,Centro de EducaciÃ³n Medica e Investigaciones ClÃ­nicas Norberto Quirno,,2,NA,Low rate of recruitment,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,No,NA,2021-06-03T08:21:46Z,2021-06-03T08:21:46Z
NCT04371978,"ClinicalTrials.gov processed this data on June 02, 2021",4/30/2020,NA,NA,5/28/2021,4/30/2020,5/1/2020,Actual,NA,NA,NA,NA,NA,NA,5/28/2021,6/2/2021,Estimate,1-Oct-20,Actual,10/1/2020,May-21,5/31/2021,4-May-21,Actual,5/4/2021,4-Apr-21,Actual,4/4/2021,NA,Interventional,NA,,Efficacy and Safety of Dipeptidyl Peptidase-4 Inhibitors in Diabetic Patients With Established COVID-19,Efficacy and Safety of Dipeptidyl Peptidase-4 Inhibitors in Diabetic Patients With Established COVID-19,Terminated,NA,Phase 3,64,Actual,Rabin Medical Center,,2,NA,End of COVID-19 outbreak in Israel,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,No,NA,2021-06-03T08:22:26Z,2021-06-03T08:22:26Z
NCT04343755,"ClinicalTrials.gov processed this data on June 02, 2021",4/8/2020,NA,NA,6/1/2021,4/9/2020,4/13/2020,Actual,NA,NA,NA,NA,NA,NA,6/1/2021,6/2/2021,Estimate,9-Apr-20,Actual,4/9/2020,Jun-21,6/30/2021,Apr-22,Anticipated,4/30/2022,Apr-22,Anticipated,4/30/2022,NA,Interventional,NA,,Convalescent Plasma as Treatment for Hospitalized Subjects With COVID-19 Infection,Phase IIa Study Exploring the Safety and Efficacy of Convalescent Plasma From Recovered COVID-19 Donors Collected by Plasmapheresis as Treatment for Hospitalized Subjects With COVID-19 Infection,"Active, not recruiting",NA,Phase 2,52,Actual,Hackensack Meridian Health,,1,NA,NA,FALSE,NA,NA,NA,TRUE,TRUE,FALSE,NA,NA,NA,NA,,NA,NA,NA,No,NA,2021-06-03T08:22:59Z,2021-06-03T08:22:59Z
NCT04336410,"ClinicalTrials.gov processed this data on June 02, 2021",4/3/2020,NA,NA,5/27/2021,4/3/2020,4/7/2020,Actual,NA,NA,NA,NA,NA,NA,5/27/2021,6/1/2021,Actual,3-Apr-20,Actual,4/3/2020,May-21,5/31/2021,Jan-22,Anticipated,1/31/2022,Jan-22,Anticipated,1/31/2022,NA,Interventional,NA,,"Safety, Tolerability and Immunogenicity of INO-4800 for COVID-19 in Healthy Volunteers","Phase 1 Open-label Study to Evaluate the Safety, Tolerability and Immunogenicity of INO-4800, a Prophylactic Vaccine Against SARS-CoV-2, Administered Intradermally Followed by Electroporation in Healthy Volunteers","Active, not recruiting",NA,Phase 1,120,Actual,Inovio Pharmaceuticals,,3,NA,NA,FALSE,NA,NA,NA,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,,Anonymous IPD may be shared following or during the publication of summary data. Archival data may be accessed for up to 10 years following the end of the study.,Those who request the anonymous IPD must provide a plan of study explaining how the data will be used. Requests may be sent to the Central Contact Person. Requests will be reviewed based on the potential for the planned use of the IPD for advancing scientific knowledge and theory.,NA,Yes,Data dictionaries and all collected IPD will be stripped of identifiers and may be made available upon request.,2021-06-03T08:23:12Z,2021-06-03T08:23:12Z
NCT04912921,"ClinicalTrials.gov processed this data on June 03, 2021",10/15/2020,NA,NA,6/2/2021,6/2/2021,6/3/2021,Estimate,NA,NA,NA,NA,NA,NA,6/2/2021,6/3/2021,Estimate,20-Oct-20,Actual,10/20/2020,Jun-21,6/30/2021,May-22,Anticipated,5/31/2022,Oct-21,Anticipated,10/31/2021,NA,Interventional,NA,,Effect of Palmitoylethanolamide on Proinflammatory Markers in Adults Recently Diagnosed With COVID-19,Effect of Palmitoylethanolamide on Proinflammatory Markers in Adults Recently Diagnosed With COVID-19,Recruiting,NA,N/A,60,Anticipated,Arizona State University,,2,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,No,NA,2021-06-04T11:25:37Z,2021-06-04T11:25:37Z
NCT04912895,"ClinicalTrials.gov processed this data on June 03, 2021",6/2/2021,NA,NA,6/2/2021,6/2/2021,6/3/2021,Estimate,NA,NA,NA,NA,NA,NA,6/2/2021,6/3/2021,Estimate,14-Apr-21,Actual,4/14/2021,Jun-21,6/30/2021,Dec-22,Anticipated,12/31/2022,Dec-22,Anticipated,12/31/2022,NA,Interventional,NA,,Detection of SARS-CoV-2 RNA in Coughed Droplets From Patients With COVID-19,Detection of SARS-CoV-2 RNA and Biomarkers in Coughed Droplets From Patients With COVID-19 and Controls,Recruiting,NA,N/A,90,Anticipated,Emory University,,3,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,TRUE,NA,NA,NA,NA,,Data will be available for sharing following the publication of manuscripts related to the primary aims of this study.,"Individual participant data will be available for sharing with researchers who provide a methodologically sound proposal, in order to achieve the aims stated in the approved proposal. Proposals should be directed to Dr. Larry Anderson.",NA,Yes,"Individual participant data collected during the trial will be made available for sharing, after deidentification, as consistent with Health Information Privacy and Portability Act (HIPPA) regulations.",2021-06-04T11:25:39Z,2021-06-04T11:25:39Z
NCT04844138,"ClinicalTrials.gov processed this data on June 03, 2021",4/5/2021,NA,NA,5/28/2021,4/8/2021,4/14/2021,Actual,NA,NA,NA,NA,NA,NA,5/28/2021,6/3/2021,Estimate,30-Apr-21,Actual,4/30/2021,May-21,5/31/2021,31-Dec-21,Anticipated,12/31/2021,31-Dec-21,Anticipated,12/31/2021,NA,Interventional,NA,,Evaluating Overcoming Anxiety in Pregnancy and Postpartum as an Online Self-Directed Program,Evaluating a Self-Directed Cognitive Behavioural Therapy E-Health and M-Health Program for Anxiety in Pregnancy and Postpartum During COVID-19,Recruiting,NA,N/A,100,Anticipated,University of Manitoba,,2,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,No,NA,2021-06-04T11:31:15Z,2021-06-04T11:31:15Z
NCT04720378,"ClinicalTrials.gov processed this data on June 03, 2021",1/21/2021,NA,NA,6/2/2021,1/21/2021,1/22/2021,Actual,NA,NA,NA,NA,NA,NA,6/2/2021,6/3/2021,Estimate,30-May-21,Actual,5/30/2021,Jun-21,6/30/2021,Oct-21,Anticipated,10/31/2021,Oct-21,Anticipated,10/31/2021,NA,Interventional,NA,,Safety and Tolerability Study of IV ST266 in COVID-19 Subjects,"A Phase 1, Multi-Center, Open-Label, Safety and Tolerability Study of Intravenous Administration of ST266 in Subjects With Confirmed COVID-19 Infection",Recruiting,NA,Phase 1,12,Anticipated,"Noveome Biotherapeutics, formerly Stemnion",,4,NA,NA,FALSE,NA,NA,NA,TRUE,TRUE,FALSE,NA,NA,NA,NA,,NA,NA,NA,No,NA,2021-06-04T11:34:24Z,2021-06-04T11:34:24Z
NCT04655638,"ClinicalTrials.gov processed this data on June 03, 2021",12/3/2020,NA,NA,5/31/2021,12/4/2020,12/7/2020,Actual,NA,NA,NA,NA,NA,NA,5/31/2021,6/3/2021,Estimate,10-Feb-21,Actual,2/10/2021,May-21,5/31/2021,1-Mar-22,Anticipated,3/1/2022,10-Jan-22,Anticipated,1/10/2022,NA,Interventional,COVID-HIGH,,HFNT vs. COT in COVID-19,High-Flow Nasal Therapy Versus Conventional Oxygen Therapy in Patients With COVID-19: A Randomized Controlled Trial (The COVID-HIGH Trial),Recruiting,NA,N/A,364,Anticipated,Azienda Ospedaliera Universitaria Policlinico Paolo Giaccone Palermo,,2,NA,NA,FALSE,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,NA,NA,2021-06-04T11:35:32Z,2021-06-04T11:35:32Z
NCT04451174,"ClinicalTrials.gov processed this data on June 03, 2021",6/26/2020,NA,NA,5/30/2021,6/26/2020,6/30/2020,Actual,NA,NA,NA,NA,NA,NA,5/30/2021,6/3/2021,Estimate,23-Jun-20,Actual,6/23/2020,May-21,5/31/2021,30-Jan-21,Actual,1/30/2021,30-Jan-21,Actual,1/30/2021,NA,Interventional,PREDCOVID,,Early Use of Corticosteroids in Non-critical Patients With COVID-19 Pneumonia,Early Use of Corticosteroids in Non-critical Patients With COVID-19 Pneumonia (PREDCOVID),Terminated,NA,Phase 3,60,Actual,University of Chile,,2,NA,Corticosteroid use approval,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,,starting 6 months after publication,NA,NA,Yes,NA,2021-06-04T11:38:48Z,2021-06-04T11:38:48Z
NCT04426201,"ClinicalTrials.gov processed this data on June 03, 2021",6/9/2020,NA,NA,6/2/2021,6/9/2020,6/11/2020,Actual,NA,NA,NA,NA,NA,NA,6/2/2021,6/3/2021,Estimate,20-Dec-20,Actual,12/20/2020,Feb-21,2/28/2021,31-Dec-21,Anticipated,12/31/2021,30-Dec-21,Anticipated,12/30/2021,NA,Interventional,ILIAD-7-US-O,,InterLeukin-7 to Improve Clinical Outcomes in Lymphopenic Patients With COVID-19 Infection ( ILIAD-7-US-O ),"A Multicenter, Randomized, Double-blinded Placebo-controlled Study of Recombinant Interleukin-7 (CYT107) for Immune Restoration of Hospitalized Lymphopenic Patients With Coronavirus COVID-19 Infection. US Oncology Cohort",Recruiting,NA,Phase 2,48,Anticipated,Revimmune,,2,NA,NA,FALSE,NA,NA,NA,TRUE,TRUE,FALSE,NA,NA,NA,NA,,NA,NA,NA,No,Publication,2021-06-04T11:38:59Z,2021-06-04T11:38:59Z
NCT04344184,"ClinicalTrials.gov processed this data on June 03, 2021",4/9/2020,NA,NA,6/1/2021,4/9/2020,4/14/2020,Actual,NA,NA,NA,NA,NA,NA,6/1/2021,6/3/2021,Estimate,18-Dec-20,Actual,12/18/2020,Jun-21,6/30/2021,Mar-22,Anticipated,3/31/2022,Mar-22,Anticipated,3/31/2022,NA,Interventional,NA,,SAFEty Study of Early Infusion of Vitamin C for Treatment of Novel Coronavirus Acute Lung Injury (SAFE EVICT CORONA-ALI),SAFEty Study of Early Infusion of Vitamin C for Treatment of Novel Coronavirus Acute Lung Injury (SAFE EVICT CORONA-ALI),Recruiting,NA,Phase 2,60,Anticipated,Virginia Commonwealth University,,2,NA,NA,FALSE,NA,NA,NA,TRUE,TRUE,FALSE,NA,NA,FALSE,NA,,NA,NA,NA,No,There is no default plan to share individual participant data. May be considered upon reaching the VCU IRB,2021-06-04T11:39:59Z,2021-06-04T11:39:59Z
