nct_id,nlm_download_date_description,study_first_submitted_date,results_first_submitted_date,disposition_first_submitted_date,last_update_submitted_date,study_first_submitted_qc_date,study_first_posted_date,study_first_posted_date_type,results_first_submitted_qc_date,results_first_posted_date,results_first_posted_date_type,disposition_first_submitted_qc_date,disposition_first_posted_date,disposition_first_posted_date_type,last_update_submitted_qc_date,last_update_posted_date,last_update_posted_date_type,start_month_year,start_date_type,start_date,verification_month_year,verification_date,completion_month_year,completion_date_type,completion_date,primary_completion_month_year,primary_completion_date_type,primary_completion_date,target_duration,study_type,acronym,baseline_population,brief_title,official_title,overall_status,last_known_status,phase,enrollment,enrollment_type,source,limitations_and_caveats,number_of_arms,number_of_groups,why_stopped,has_expanded_access,expanded_access_type_individual,expanded_access_type_intermediate,expanded_access_type_treatment,has_dmc,is_fda_regulated_drug,is_fda_regulated_device,is_unapproved_device,is_ppsd,is_us_export,biospec_retention,biospec_description,ipd_time_frame,ipd_access_criteria,ipd_url,plan_to_share_ipd,plan_to_share_ipd_description,created_at,updated_at
NCT04389554,"ClinicalTrials.gov processed this data on September 30, 2020",2020-05-14,NA,NA,2020-05-28,2020-05-14,2020-05-15,Actual,NA,NA,NA,NA,NA,NA,2020-05-28,2020-06-01,Actual,"May 14, 2020",Actual,2020-05-14,May 2020,2020-05-31,"May 29, 2020",Actual,2020-05-29,"May 28, 2020",Actual,2020-05-28,3 Months,Observational [Patient Registry],NA,,D-dimer Levels in Pregnant With COVID-19,Assessment of D-dimer Levels in Pregnant Women Diagnosed With COVID-19,Completed,NA,NA,300,Actual,Kanuni Sultan Suleyman Training and Research Hospital,,NA,2,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,Yes,NA,2020-10-01T09:44:33Z,2020-10-01T09:44:33Z
NCT04490837,"ClinicalTrials.gov processed this data on September 30, 2020",2020-05-15,NA,NA,2020-07-28,2020-07-28,2020-07-29,Actual,NA,NA,NA,NA,NA,NA,2020-07-28,2020-07-29,Actual,"June 22, 2020",Actual,2020-06-22,July 2020,2020-07-31,"September 30, 2020",Anticipated,2020-09-30,"July 31, 2020",Anticipated,2020-07-31,2 Years,Observational [Patient Registry],YCOVID,,Rapid Diagnostic Test for COVID-19 Based on Antibody Detection (YCOVID),Rapid Diagnostic Test for COVID-19 Based on Antibody Detection,"Active, not recruiting",NA,NA,3500,Actual,Corporacion Parc Tauli,,NA,3,NA,FALSE,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA,NA,Samples Without DNA,"
      Plasma or serum
    ",NA,NA,NA,Undecided,NA,2020-10-01T09:32:06Z,2020-10-01T09:32:06Z
NCT04391686,"ClinicalTrials.gov processed this data on September 30, 2020",2020-05-15,NA,NA,2020-07-22,2020-05-15,2020-05-18,Actual,NA,NA,NA,NA,NA,NA,2020-07-22,2020-07-24,Actual,"July 3, 2020",Actual,2020-07-03,July 2020,2020-07-31,"March 2, 2021",Anticipated,2021-03-02,"March 2, 2021",Anticipated,2021-03-02,3 Months,Observational [Patient Registry],RECOVERY,,Resting Energy Expenditure of the COronaVirus (COVID19) Patient in Reanimation Context,Resting Energy Expenditure of the COronaVirus (COVID19) Patient in Reanimation Context,Recruiting,NA,NA,90,Anticipated,Centre Hospitalier Arras,,NA,3,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,NA,NA,2020-10-01T09:44:19Z,2020-10-01T09:44:19Z
NCT04394000,"ClinicalTrials.gov processed this data on September 30, 2020",2020-05-16,NA,NA,2020-05-16,2020-05-16,2020-05-19,Actual,NA,NA,NA,NA,NA,NA,2020-05-16,2020-05-19,Actual,"May 4, 2020",Actual,2020-05-04,May 2020,2020-05-31,"May 15, 2020",Actual,2020-05-15,"May 15, 2020",Actual,2020-05-15,1 Month,Observational [Patient Registry],NA,,Impact of an Intensified Thromboprofylaxis Protocol in COVID-19,Impact of Implementation of an Intensified Thromboprofylaxis Protocol in in Critically Ill ICU Patients With COVID-19: a Longitudinal Controlled Before-after Study,Completed,NA,NA,72,Actual,Jessa Hospital,,NA,2,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,No,NA,2020-10-01T09:44:02Z,2020-10-01T09:44:02Z
NCT04393324,"ClinicalTrials.gov processed this data on September 30, 2020",2020-05-17,NA,NA,2020-05-26,2020-05-17,2020-05-19,Actual,NA,NA,NA,NA,NA,NA,2020-05-26,2020-05-28,Actual,"April 24, 2020",Actual,2020-04-24,May 2020,2020-05-31,"June 30, 2020",Anticipated,2020-06-30,"May 31, 2020",Anticipated,2020-05-31,9 Weeks,Observational [Patient Registry],Tetrix,,The Critical Care Response to the COVID-19 Pandemic in Madrid,The Critical Care Resources Adaptation to the SARS-CoV-2 Pandemic in Madrid,Recruiting,NA,NA,2500,Anticipated,"Hospital San Carlos, Madrid",,NA,2,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,NA,NA,2020-10-01T09:44:08Z,2020-10-01T09:44:08Z
NCT04497194,"ClinicalTrials.gov processed this data on September 30, 2020",2020-05-18,NA,NA,2020-08-03,2020-08-03,2020-08-04,Actual,NA,NA,NA,NA,NA,NA,2020-08-03,2020-08-04,Actual,"March 1, 2020",Actual,2020-03-01,August 2020,2020-08-31,"September 30, 2020",Anticipated,2020-09-30,"August 30, 2020",Anticipated,2020-08-30,60 Days,Observational [Patient Registry],NA,,Registry of COVID-19 Patients at AOUI Verona,"Registry of Biological Samples, Clinical Information and Epidemiological Data of COVID-19 Patients Admitted at the University Hospital of Verona (AOUI Verona)",Recruiting,NA,NA,500,Anticipated,Azienda Ospedaliera Universitaria Integrata Verona,,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,Undecided,NA,2020-10-01T09:31:16Z,2020-10-01T09:31:16Z
NCT04394390,"ClinicalTrials.gov processed this data on September 30, 2020",2020-05-18,NA,NA,2020-05-18,2020-05-18,2020-05-19,Actual,NA,NA,NA,NA,NA,NA,2020-05-18,2020-05-19,Actual,"May 1, 2020",Actual,2020-05-01,May 2020,2020-05-31,"June 30, 2020",Anticipated,2020-06-30,"June 15, 2020",Anticipated,2020-06-15,2 Months,Observational [Patient Registry],COVIDVIT,,Do Vitamin D Levels Really Correlated With Disease Severity in COVID-19 Patients?,Do Vitamin D Levels Really Correlated With Disease Severity in COVID-19 Patients?,Enrolling by invitation,NA,NA,100,Anticipated,Bursa City Hospital,,NA,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,Undecided,NA,2020-10-01T09:44:00Z,2020-10-01T09:44:00Z
NCT04395781,"ClinicalTrials.gov processed this data on October 09, 2020",2020-05-18,NA,NA,2020-10-05,2020-05-19,2020-05-20,Actual,NA,NA,NA,NA,NA,NA,2020-10-05,2020-10-06,Estimate,"May 18, 2020",Actual,2020-05-18,May 2020,2020-05-31,"December 31, 2023",Anticipated,2023-12-31,"December 31, 2022",Anticipated,2022-12-31,60 Days,Observational [Patient Registry],PACCOVRA,,Pediatric Acute and Critical Care COVID-19 Registry of Asia,Pediatric Acute and Critical Care COVID-19 Registry of Asia,Recruiting,NA,NA,2000,Anticipated,KK Women's and Children's Hospital,,NA,2,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,Samples With DNA,"
      Blood Respiratory fluid Stool
    ",NA,NA,NA,NA,NA,2020-10-11T08:52:39Z,2020-10-11T08:52:39Z
NCT04413955,"ClinicalTrials.gov processed this data on September 30, 2020",2020-05-19,NA,NA,2020-08-31,2020-06-02,2020-06-04,Actual,NA,NA,NA,NA,NA,NA,2020-08-31,2020-09-01,Actual,"June 1, 2020",Actual,2020-06-01,August 2020,2020-08-31,"December 31, 2021",Anticipated,2021-12-31,"December 31, 2021",Anticipated,2021-12-31,28 Days,Observational [Patient Registry],NA,,Registry of SeraphÂ®-100 MicrobindÂ® Affinity Blood Filter for COVID-19 Under EUA,SeraphÂ®-100 MicrobindÂ® Affinity Blood Filter for the Treatment of COVID-19 Under Emergency Use Authorization: Data Registry,Recruiting,NA,NA,100,Anticipated,"Children's Hospital Medical Center, Cincinnati",,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,2020-10-01T09:41:32Z,2020-10-01T09:41:32Z
NCT04408339,"ClinicalTrials.gov processed this data on September 30, 2020",2020-05-19,NA,NA,2020-06-14,2020-05-28,2020-05-29,Actual,NA,NA,NA,NA,NA,NA,2020-06-14,2020-06-16,Actual,"April 15, 2020",Actual,2020-04-15,June 2020,2020-06-30,"April 14, 2022",Anticipated,2022-04-14,"April 14, 2021",Anticipated,2021-04-14,1 Year,Observational [Patient Registry],COVIDHELP,,COVID-19 in Cancer Patients: Evaluation of Clinical Course and Impact on Oncological Care Including Biobanking,COVID-19 Disease in Cancer Patients: Evaluation of Clinical Course and Impact on Oncological Care in the Hamburg Metropolitan Area Including Prospective Biobanking,Recruiting,NA,NA,500,Anticipated,UniversitÃ¤tsklinikum Hamburg-Eppendorf,,NA,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,Samples With DNA,"
      Peripheral Blood
    ",NA,NA,NA,Undecided,Aggregated data will be shared,2020-10-01T09:42:17Z,2020-10-01T09:42:17Z
NCT04395794,"ClinicalTrials.gov processed this data on September 30, 2020",2020-05-19,NA,NA,2020-05-19,2020-05-19,2020-05-20,Actual,NA,NA,NA,NA,NA,NA,2020-05-19,2020-05-20,Actual,"May 7, 2020",Actual,2020-05-07,May 2020,2020-05-31,"November 30, 2020",Anticipated,2020-11-30,"August 31, 2020",Anticipated,2020-08-31,8 Weeks,Observational [Patient Registry],Disguise,,SARS-CoV-2 Disguise Study,SARS-CoV-2 Positive Carriers Among Asymptomatic meDIcal employeeS in hiGh-volUme cardIovaScular cEnter,Recruiting,NA,NA,900,Anticipated,Meshalkin Research Institute of Pathology of Circulation,,NA,1,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,NA,NA,2020-10-01T09:43:49Z,2020-10-01T09:43:49Z
NCT04398264,"ClinicalTrials.gov processed this data on September 30, 2020",2020-05-20,NA,NA,2020-07-27,2020-05-20,2020-05-21,Actual,NA,NA,NA,NA,NA,NA,2020-07-27,2020-07-29,Actual,"July 22, 2020",Actual,2020-07-22,July 2020,2020-07-31,"March 31, 2021",Anticipated,2021-03-31,"September 30, 2020",Anticipated,2020-09-30,1 Year,Observational [Patient Registry],CCOVID-PREG,,Characteristics of COVID-19 Infection Among PREGnant Women,Characteristics of COVID-19 Infection Among PREGnant Women,Recruiting,NA,NA,100,Anticipated,Inova Health System,,NA,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,Undecided,"Since COVID-19 in pregnant women is still a novel topic, we anticipate the need for collaboration with other researchers studying the effects of COVID-19 in pregnant women.
Individual participant data that underlie the results to be reported in our research would be available to be shared after deidentification (text, tables, figures and appendices) for individual participant meta-analysis.
Proposals may be submitted up to 36 months following article publication. After 36 months the data will be available in our Institution's data warehouse but without investigator support other than deposited metadata.
Time Frame: Beginning 9 months and ending 36 months following article publication.
Information to be shared: Study Protocol, Results.
Access Criteria: Investigators whose proposed use of the data has been approved by an independent review committee identified for this purpose.",2020-10-01T09:43:30Z,2020-10-01T09:43:30Z
NCT04401033,"ClinicalTrials.gov processed this data on September 30, 2020",2020-05-21,NA,NA,2020-07-27,2020-05-21,2020-05-26,Actual,NA,NA,NA,NA,NA,NA,2020-07-27,2020-07-28,Actual,"May 11, 2020",Actual,2020-05-11,July 2020,2020-07-31,"June 30, 2020",Actual,2020-06-30,"June 30, 2020",Actual,2020-06-30,2 Months,Observational [Patient Registry],DECORE,,Increased Risk of SARS-CoronaVirus-2 (SARS-CoV-2) Infection Associated With Endoscopy (DECORE Study),Prospective Observational Study Evaluating the Increased Risk of SARS-CoronaVirus-2 (SARS-CoV-2) Infection Associated With Endoscopic Procedures (DECORE Study),Completed,NA,NA,450,Actual,Hospital del RÃ­o Hortega,,NA,3,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,Undecided,NA,2020-10-01T09:43:10Z,2020-10-01T09:43:10Z
NCT04453748,"ClinicalTrials.gov processed this data on October 02, 2020",2020-05-21,NA,NA,2020-09-28,2020-06-29,2020-07-01,Actual,NA,NA,NA,NA,NA,NA,2020-09-28,2020-09-30,Estimate,"June 8, 2020",Actual,2020-06-08,September 2020,2020-09-30,"November 30, 2021",Anticipated,2021-11-30,"October 31, 2021",Anticipated,2021-10-31,2 Months,Observational [Patient Registry],NA,,"The Assessment of the Prevalence, Clinical Course and Treatment of COVID-19 Complications","The Assessment of the Prevalence, Clinical Course and Treatment of COVID-19 Complications",Enrolling by invitation,NA,NA,200,Anticipated,Silesian Centre for Heart Diseases,,NA,1,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,Samples Without DNA,"
      Blood, urine
    ",NA,NA,NA,Undecided,NA,2020-10-05T08:33:05Z,2020-10-05T08:33:05Z
NCT04401540,"ClinicalTrials.gov processed this data on September 30, 2020",2020-05-22,NA,NA,2020-07-13,2020-05-22,2020-05-26,Actual,NA,NA,NA,NA,NA,NA,2020-07-13,2020-07-14,Actual,"May 1, 2020",Actual,2020-05-01,July 2020,2020-07-31,"December 30, 2020",Anticipated,2020-12-30,"October 30, 2020",Anticipated,2020-10-30,1 Month,Observational [Patient Registry],NA,,Characteristics of Neonatal Covid-19 in Turkey,Clinical and Epidemiological Characteristics of COVID-19 Infection on Babies of Prenatal COVID-19 Positive Women in Turkey,Recruiting,NA,NA,90,Anticipated,Recep Tayyip Erdogan University Training and Research Hospital,,NA,NA,NA,FALSE,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA,NA,Samples With DNA,"
      Nasopharyngeal, endotracheal aspirates of the neonate for Covid-19 Placenta and blood and
      stool samples of the neonate Milk of the mother
    ",starting 6 months after publication,The data will be shared in case of review requests from investigators who have an ORCHID account.,NA,Yes,all IPD that underlie results in a publication,2020-10-01T09:43:06Z,2020-10-01T09:43:06Z
NCT04403672,"ClinicalTrials.gov processed this data on September 30, 2020",2020-05-24,NA,NA,2020-05-27,2020-05-24,2020-05-27,Actual,NA,NA,NA,NA,NA,NA,2020-05-27,2020-05-28,Actual,"May 18, 2020",Anticipated,2020-05-18,May 2020,2020-05-31,"July 24, 2020",Anticipated,2020-07-24,"July 24, 2020",Anticipated,2020-07-24,2 Months,Observational [Patient Registry],NA,,Performance Evaluation of RealDetectâ„¢ COVID-19 RT-PCR Kit for the Detection of SARS-CoV-2 Virus,Performance Evaluation of RealDetectâ„¢ COVID-19 RT-PCR Kit for the Detection of SARS-CoV-2 Virus,Recruiting,NA,NA,120,Anticipated,Bangladesh Medical Research Council (BMRC),,NA,2,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,Samples With DNA,"
      Nasopharyngeal swabs
    ",NA,NA,NA,No,NA,2020-10-01T09:42:50Z,2020-10-01T09:42:50Z
NCT04411563,"ClinicalTrials.gov processed this data on September 30, 2020",2020-05-25,NA,NA,2020-05-29,2020-05-29,2020-06-02,Actual,NA,NA,NA,NA,NA,NA,2020-05-29,2020-06-02,Actual,"May 21, 2020",Actual,2020-05-21,May 2020,2020-05-31,December 2020,Anticipated,2020-12-31,September 2020,Anticipated,2020-09-30,7 Months,Observational [Patient Registry],NA,,Epigenetic Tools as Prognostic Predictors in Covid19,The Effect of miRNA and Epigenetic Modifications on Prognosis in Covid-19 Infection,Recruiting,NA,NA,105,Anticipated,Bakirkoy Dr. Sadi Konuk Research and Training Hospital,,NA,3,NA,FALSE,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA,NA,Samples With DNA,"
      Genomic material will be stored to continue prognostic biomarker studies.
    ",NA,NA,NA,Undecided,"Since studies on COVID 19 in our country during this pandemic are subject to certain permissions, the decision will be made when the permit processes are completed.",2020-10-01T09:41:50Z,2020-10-01T09:41:50Z
NCT04412382,"ClinicalTrials.gov processed this data on September 30, 2020",2020-05-26,NA,NA,2020-07-07,2020-05-31,2020-06-02,Actual,NA,NA,NA,NA,NA,NA,2020-07-07,2020-07-08,Actual,"June 1, 2020",Actual,2020-06-01,July 2020,2020-07-31,"December 31, 2021",Anticipated,2021-12-31,"December 31, 2020",Anticipated,2020-12-31,1 Year,Observational [Patient Registry],NETSINCOVID,,Covid-19: Possible Role of Neutrophil Extracellular Traps,Covid-19: Possible Role of Neutrophil Extracellular Traps,Recruiting,NA,NA,100,Anticipated,Azienda Ospedaliera Universitaria Integrata Verona,,NA,2,NA,FALSE,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA,NA,Samples Without DNA,"
      serum
    ",end 2020,mail contact,NA,Yes,study protocol and results,2020-10-01T09:41:42Z,2020-10-01T09:41:42Z
NCT04410471,"ClinicalTrials.gov processed this data on September 30, 2020",2020-05-29,NA,NA,2020-05-30,2020-05-29,2020-06-01,Actual,NA,NA,NA,NA,NA,NA,2020-05-30,2020-06-02,Actual,"May 29, 2020",Actual,2020-05-29,May 2020,2020-05-31,"June 30, 2021",Anticipated,2021-06-30,"May 29, 2020",Actual,2020-05-29,12 Months,Observational [Patient Registry],NA,,Humoral Immunity Against SARS-CoV-2 in Liver Transplanted Patients After COVID-19 in Comparison With Immunocompetent Patients,Development and Persistence of Humoral Immunity Against SARS-CoV-2 in Liver Transplanted Patients in Comparison With Immunocompetent Patients,Recruiting,NA,NA,300,Anticipated,Hospital General Universitario Gregorio MaraÃ±on,,NA,2,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,Samples Without DNA,"
      Serum
    ",NA,NA,NA,Undecided,Multicenter study,2020-10-01T09:42:03Z,2020-10-01T09:42:03Z
NCT04412317,"ClinicalTrials.gov processed this data on September 30, 2020",2020-05-30,NA,NA,2020-06-12,2020-05-30,2020-06-02,Actual,NA,NA,NA,NA,NA,NA,2020-06-12,2020-06-16,Actual,"June 3, 2020",Actual,2020-06-03,June 2020,2020-06-30,"May 31, 2021",Anticipated,2021-05-31,"May 30, 2021",Anticipated,2021-05-30,12 Months,Observational [Patient Registry],VIGIL,,Use of PCR-Sars-CoV-2 in Children,"National Observatory of the Care of Young Sick Children in Community or Not, Indications and Cost-effectiveness of PCR-Sars-CoV-2 - VIGIL Study",Recruiting,NA,NA,600,Anticipated,Centre Hospitalier Intercommunal Creteil,,NA,1,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,NA,NA,2020-10-01T09:41:43Z,2020-10-01T09:41:43Z
NCT04416009,"ClinicalTrials.gov processed this data on September 30, 2020",2020-06-01,NA,NA,2020-06-03,2020-06-03,2020-06-04,Actual,NA,NA,NA,NA,NA,NA,2020-06-03,2020-06-04,Actual,"July 5, 2020",Anticipated,2020-07-05,June 2020,2020-06-30,"February 20, 2021",Anticipated,2021-02-20,"December 20, 2020",Anticipated,2020-12-20,1 Day,Observational [Patient Registry],NA,,Extracellular Water in Covid 19 Pneumonia,the Determination of Extracellular Water (ECW) Which is Detected by Bioimpedence Method on Severe and Mild Covid 19 Pneumonia Clinical Course,Recruiting,NA,NA,52,Anticipated,Gaziosmanpasa Taksim Research and Education Hospital,,NA,2,NA,FALSE,NA,NA,NA,NA,FALSE,TRUE,NA,NA,FALSE,NA,,NA,NA,NA,No,NA,2020-10-01T09:41:18Z,2020-10-01T09:41:18Z
NCT04412551,"ClinicalTrials.gov processed this data on September 30, 2020",2020-06-01,NA,NA,2020-06-01,2020-06-01,2020-06-02,Actual,NA,NA,NA,NA,NA,NA,2020-06-01,2020-06-02,Actual,"May 20, 2020",Actual,2020-05-20,June 2020,2020-06-30,"December 31, 2020",Anticipated,2020-12-31,"December 31, 2020",Anticipated,2020-12-31,3 Weeks,Observational [Patient Registry],NA,,Lung Ultrasound for Assessment of Patients With Moderate to Severe Covid-19,Lung Ultrasound for Assessment of Patients With Moderate to Severe Covid-19,Recruiting,NA,NA,50,Anticipated,"Dalarna County Council, Sweden",,NA,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,No,NA,2020-10-01T09:41:41Z,2020-10-01T09:41:41Z
NCT04488562,"ClinicalTrials.gov processed this data on September 30, 2020",2020-06-02,NA,NA,2020-07-27,2020-07-27,2020-07-28,Actual,NA,NA,NA,NA,NA,NA,2020-07-27,2020-07-28,Actual,"May 8, 2020",Actual,2020-05-08,July 2020,2020-07-31,"December 31, 2021",Anticipated,2021-12-31,"December 1, 2021",Anticipated,2021-12-01,12 Months,Observational [Patient Registry],HOMECOMIN',,Home Monitoring and Evaluation After Admission for COVID-19 in the Netherlands,Home Monitoring and Evaluation After Admission for COVID-19 in the Netherlands,Recruiting,NA,NA,150,Anticipated,Erasmus Medical Center,,NA,1,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,NA,NA,2020-10-01T09:32:23Z,2020-10-01T09:32:23Z
NCT04435457,"ClinicalTrials.gov processed this data on October 12, 2020",2020-06-02,NA,NA,2020-10-06,2020-06-15,2020-06-17,Actual,NA,NA,NA,NA,NA,NA,2020-10-06,2020-10-08,Estimate,"September 1, 2020",Actual,2020-09-01,October 2020,2020-10-31,"December 31, 2020",Anticipated,2020-12-31,"December 31, 2020",Anticipated,2020-12-31,1 Year,Observational [Patient Registry],NA,,Cardiovascular Implications of COVID-19,Uncovering the Cardiac Phenotype of Individuals With SARS-COV-2 and Cardiac Injury,Recruiting,NA,NA,70,Anticipated,University of Texas Southwestern Medical Center,,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,Samples With DNA,"
      A fasting venous blood sample (50 cc) will be collected, maintained on ice and transported to
      the Mammen Laboratory, which is located on the campus of UT Southwestern. Both serum and
      plasma will be isolated and aliquoted for storage and immediately frozen and stored until use
      and will not undergo any freeze-thaw cycles
    ",NA,NA,NA,Undecided,NA,2020-10-13T08:35:15Z,2020-10-13T08:35:15Z
NCT04418557,"ClinicalTrials.gov processed this data on September 30, 2020",2020-06-03,NA,NA,2020-06-04,2020-06-03,2020-06-05,Actual,NA,NA,NA,NA,NA,NA,2020-06-04,2020-06-09,Actual,"April 28, 2020",Actual,2020-04-28,June 2020,2020-06-30,"July 31, 2021",Anticipated,2021-07-31,"July 31, 2021",Anticipated,2021-07-31,1 Year,Observational [Patient Registry],COVIDOB,,COVID-19 and Obstetric Transmission,COVID-19 and Obstetric Transmission,Recruiting,NA,NA,200,Anticipated,University Hospitals Cleveland Medical Center,,NA,2,NA,FALSE,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA,NA,Samples With DNA,"
      Maternal blood, neonatal blood, amniotic fluid, amnion, chorion, umbilical cord, vaginal
      secretion, cord blood, newborn throat swab, breastmilk
    ",NA,NA,NA,Undecided,NA,2020-10-01T09:41:01Z,2020-10-01T09:41:01Z
NCT04422444,"ClinicalTrials.gov processed this data on September 30, 2020",2020-06-04,NA,NA,2020-06-10,2020-06-08,2020-06-09,Actual,NA,NA,NA,NA,NA,NA,2020-06-10,2020-06-12,Actual,"June 1, 2020",Actual,2020-06-01,June 2020,2020-06-30,"June 1, 2022",Anticipated,2022-06-01,"May 1, 2021",Anticipated,2021-05-01,12 Months,Observational [Patient Registry],PICS-COVID19,,Post Intensive Care Syndrome in COVID19 Patients,Characterization and Management of Post Intensive Care Syndrome in COVID19 Patients.,Recruiting,NA,NA,100,Anticipated,Corporacion Parc Tauli,,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,NA,NA,2020-10-01T09:40:32Z,2020-10-01T09:40:32Z
NCT04422587,"ClinicalTrials.gov processed this data on September 30, 2020",2020-06-05,NA,NA,2020-06-08,2020-06-08,2020-06-09,Actual,NA,NA,NA,NA,NA,NA,2020-06-08,2020-06-09,Actual,"March 13, 2020",Actual,2020-03-13,June 2020,2020-06-30,June 2021,Anticipated,2021-06-30,"June 5, 2020",Actual,2020-06-05,1 Month,Observational [Patient Registry],EPRICOD,,Evaluation of the COVID-19 Infection Response in Patients Admitted to the Emergency Department for Dyspnea,Evaluation of the COVID-19 Infection Response in Patients Admitted to the Emergency Department for Dyspnea,"Active, not recruiting",NA,NA,1860,Actual,"University Hospital, Toulouse",,NA,1,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,No,NA,2020-10-01T09:40:31Z,2020-10-01T09:40:31Z
NCT04425759,"ClinicalTrials.gov processed this data on September 30, 2020",2020-06-08,NA,NA,2020-06-12,2020-06-08,2020-06-11,Actual,NA,NA,NA,NA,NA,NA,2020-06-12,2020-06-16,Actual,"June 8, 2020",Actual,2020-06-08,June 2020,2020-06-30,"June 30, 2021",Anticipated,2021-06-30,"June 30, 2021",Anticipated,2021-06-30,1 Year,Observational [Patient Registry],SERO-MARES,,Prevalence and Risk Factors of SARS-CoV-2 Antibody Responses (COVID-19),"Prevalence and Risk Factors of SARS-CoV-2 Antibody Responses and Assymptomatic Carriers Among a Cohort of 2,300 Healthcare Workers at the Consorci Sanitari Del Maresme (CSdM)",Recruiting,NA,NA,2400,Anticipated,Hospital de MatarÃ³,,NA,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,No,NA,2020-10-01T09:40:09Z,2020-10-01T09:40:09Z
NCT04423003,"ClinicalTrials.gov processed this data on September 30, 2020",2020-06-08,NA,NA,2020-06-08,2020-06-08,2020-06-09,Actual,NA,NA,NA,NA,NA,NA,2020-06-08,2020-06-09,Actual,"March 1, 2020",Actual,2020-03-01,June 2020,2020-06-30,"May 15, 2020",Actual,2020-05-15,"May 15, 2020",Actual,2020-05-15,2 Months,Observational [Patient Registry],NA,,Endoscopic Interventions in Patients With COVID-19,"Impact of the COVID-19 Pandemic on an Interdisciplinary Endoscopy Unit in a German ""Hotspot"" Area: a Single Center Experience",Completed,NA,NA,10,Actual,University Hospital Tuebingen,,NA,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,Undecided,NA,2020-10-01T09:40:28Z,2020-10-01T09:40:28Z
NCT04422470,"ClinicalTrials.gov processed this data on September 30, 2020",2020-06-08,NA,NA,2020-06-22,2020-06-08,2020-06-09,Actual,NA,NA,NA,NA,NA,NA,2020-06-22,2020-06-24,Actual,"June 22, 2020",Actual,2020-06-22,June 2020,2020-06-30,"July 22, 2021",Anticipated,2021-07-22,"January 22, 2021",Anticipated,2021-01-22,6 Months,Observational [Patient Registry],CHRONOS19,,Registry of Patients With Hematologic Disease and COVID-19 in Russia,Observational Prospective Cohort Study - Registry of Patients With Hematologic Disease and COVID-19 in Russia (CHRONOS19),Recruiting,NA,NA,200,Anticipated,"National Research Center for Hematology, Russia",,NA,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,No,NA,2020-10-01T09:40:32Z,2020-10-01T09:40:32Z
